search URL:,https://patents.google.com/?q=%28%22spin%22%29+%28%22spin+torque%22%29%28%22spin+polarization%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH&oq=%28%22spin%22%29+%28%22spin+torque%22%29%28%22spin+polarization%22%29+country:US+status:GRANT+language:ENGLISH+type:PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11133028-B2,Magnetoresistance effect element ,Tdk Corporation,Tomoyuki Sasaki,2015-03-31,2020-03-16,2021-09-28,2021-09-28,https://patents.google.com/patent/US11133028B2/en,https://patentimages.storage.googleapis.com/ad/f5/91/c692006e15559d/US11133028-20210928-D00000.png
US-8749003-B2,High performance MTJ element for conventional MRAM and for STT-RAM and a method for making the same ,"Headway Technologies, Inc.","Cheng T. Horng, Ru-Ying Tong, Chyu-Jiuh Tomg, Witold Kula",2007-10-31,2013-02-11,2014-06-10,2014-06-10,https://patents.google.com/patent/US8749003B2/en,https://patentimages.storage.googleapis.com/33/23/99/f0f8c4e31439f5/US08749003-20140610-D00000.png
US-8687319-B2,Magnetic recording apparatus with magnetic recording head capable of recording information on a magnetic recording medium ,"Hitachi, Ltd.","Masukazu Igarashi, Masato Matsubara, Keiichi Nagasaka, Masato Shiimoto",2011-09-20,2012-02-24,2014-04-01,2014-04-01,https://patents.google.com/patent/US8687319B2/en,https://patentimages.storage.googleapis.com/76/6c/07/4c777854d72d12/US08687319-20140401-D00000.png
US-8274811-B2,Assisting FGL oscillations with perpendicular anisotropy for MAMR ,"Headway Technologies, Inc.","Kunliang Zhang, Min Li, Yuchen Zhou",2010-11-22,2010-11-22,2012-09-25,2012-09-25,https://patents.google.com/patent/US8274811B2/en,https://patentimages.storage.googleapis.com/29/94/00/32d9eb86c30bb8/US08274811-20120925-D00000.png
US-8270208-B2,Spin-torque based memory device with read and write current paths modulated with a non-linear shunt resistor ,International Business Machines Corporation,"Michael C. Gaidis, Janusz J. Nowak, Jonathan Z. Sun",2010-02-08,2010-02-08,2012-09-18,2012-09-18,https://patents.google.com/patent/US8270208B2/en,https://patentimages.storage.googleapis.com/79/e6/af/5b610ffa718f78/US08270208-20120918-D00000.png
US-9196271-B1,Spin-torque oscillation element and microwave-assisted magnetic recording head using the same ,Kabushiki Kaisha Toshiba,"Satoshi Shirotori, Katsuhiko Koui, Mariko Shimizu, Shuichi Murakami, Norihito Fujita",2014-10-21,2015-02-04,2015-11-24,2015-11-24,https://patents.google.com/patent/US9196271B1/en,https://patentimages.storage.googleapis.com/88/da/27/19d1d00bc3f352/US09196271-20151124-D00000.png
US-8988826-B2,MAMR head with a multi-layered side gap for stable oscillation of the STO ,HGST Netherlands B.V.,"Mikito Sugiyama, Masato Shiimoto, Keiichi Nagasaka",2012-12-20,2012-12-20,2015-03-24,2015-03-24,https://patents.google.com/patent/US8988826B2/en,https://patentimages.storage.googleapis.com/2b/7d/68/9a192b2d51867a/US08988826-20150324-D00000.png
US-9058885-B2,Magnetoresistive device and a writing method for a magnetoresistive device ,"Agency For Science, Technology And Research","Yuanhong Luo, Gerard Franck Ernult",2011-12-07,2012-12-07,2015-06-16,2015-06-16,https://patents.google.com/patent/US9058885B2/en,https://patentimages.storage.googleapis.com/1c/29/7f/14f0a7942aad71/US09058885-20150616-D00000.png
US-9196332-B2,Perpendicular magnetic tunnel junction (pMTJ) with in-plane magneto-static switching-enhancing layer ,"Avalanche Technology, Inc.","Jing Zhang, Yuchen Zhou, Rajiv Yadav Ranjan, Yiming Huai",2011-02-16,2011-06-15,2015-11-24,2015-11-24,https://patents.google.com/patent/US9196332B2/en,https://patentimages.storage.googleapis.com/94/ad/47/9159e58e093834/US09196332-20151124-D00000.png
US-9437268-B2,Free layer with out-of-plane anisotropy for magnetic device applications ,"Headway Technologies, Inc.","Yu-Jen Wang, Guenole Jan, Ru-Ying Tong",2012-11-27,2015-10-19,2016-09-06,2016-09-06,https://patents.google.com/patent/US9437268B2/en,https://patentimages.storage.googleapis.com/10/c7/f3/a9a57e6c787148/US09437268-20160906-D00000.png
US-9735348-B2,High stability spintronic memory ,Intel Corporation,"Charles C. Kuo, Kaan Oguz, Brian S. Doyle, Elijah V. Karpov, Roksana Golizadeh Mojarad, David L. Kencke, Robert S. Chau",2013-03-28,2015-12-29,2017-08-15,2017-08-15,https://patents.google.com/patent/US9735348B2/en,https://patentimages.storage.googleapis.com/b0/75/c4/4d0dda4604dca5/US09735348-20170815-D00000.png
US-9721632-B2,Redundant magnetic tunnel junctions in magnetoresistive memory ,"Everspin Technologies, Inc.","Dimitri Houssameddine, Jon Slaughter",2014-08-20,2017-01-14,2017-08-01,2017-08-01,https://patents.google.com/patent/US9721632B2/en,https://patentimages.storage.googleapis.com/03/7a/57/5cfd5c7db8d7f0/US09721632-20170801-D00000.png
US-11758820-B2,Protective passivation layer for magnetic tunnel junctions ,"Taiwan Semiconductor Manufacturing Company, Ltd.","Jodi Mari IWATA, Guenole Jan, Ru-Ying Tong",2017-03-20,2021-06-01,2023-09-12,2023-09-12,https://patents.google.com/patent/US11758820B2/en,https://patentimages.storage.googleapis.com/3d/e0/22/c48bf0cdcd163c/US11758820-20230912-D00000.png
US-10636439-B2,MAMR write head with thermal dissipation conductive guide ,"Western Digital Technologies, Inc.","Quang Le, Hongquan Jiang, Ning Shi, Alexander M. Zeltser",2017-12-19,2019-02-14,2020-04-28,2020-04-28,https://patents.google.com/patent/US10636439B2/en,https://patentimages.storage.googleapis.com/bb/77/53/0f40f8bee0372c/US10636439-20200428-D00000.png
US-8503227-B2,Transient heat assisted STTRAM cell for lower programming current ,"Micron Technology, Inc.","Jun Liu, Gurtej Sandhu",2009-12-18,2012-08-07,2013-08-06,2013-08-06,https://patents.google.com/patent/US8503227B2/en,https://patentimages.storage.googleapis.com/47/e3/e0/1a54ef43c1b5d6/US08503227-20130806-D00000.png
US-10658577-B2,Maintaining coercive field after high temperature anneal for magnetic device applications with perpendicular magnetic anisotropy ,"Taiwan Semiconductor Manufacturing Company, Ltd.","Huanlong Liu, Yuan-Jen Lee, Jian Zhu, Guenole Jan, Luc Thomas, Po-Kang Wang, Ru-Ying Tong, Jodi Iwata",2017-04-03,2019-09-30,2020-05-19,2020-05-19,https://patents.google.com/patent/US10658577B2/en,https://patentimages.storage.googleapis.com/d1/3a/b1/911184ddff7210/US10658577-20200519-D00000.png
US-8634163-B2,Dual reverse microwave assisted magnetic recording (MAMR) and systems thereof ,HGST Netherlands B.V.,"Hiroyasu Tanabe, Masafumi Mochizuki",2011-07-27,2011-07-27,2014-01-21,2014-01-21,https://patents.google.com/patent/US8634163B2/en,https://patentimages.storage.googleapis.com/a9/e5/f4/e178ab2bd75708/US08634163-20140121-D00000.png
US-8098513-B2,Memory array with read reference voltage cells ,Seagate Technology Llc,"Hongyue Liu, Yong Lu, Andrew Carter, Yiran Chen, Hai Li",2008-09-18,2011-04-18,2012-01-17,2012-01-17,https://patents.google.com/patent/US8098513B2/en,https://patentimages.storage.googleapis.com/cf/c6/f8/6671b1a80c7620/US08098513-20120117-D00000.png
US-9276198-B2,Magnetic memory devices ,"Samsung Electronics Co., Ltd.","Woo Chang Lim, Sangyong Kim, Whankyun Kim, Sang Hwan Park, Jeongheon Park",2012-08-30,2013-08-14,2016-03-01,2016-03-01,https://patents.google.com/patent/US9276198B2/en,https://patentimages.storage.googleapis.com/76/1e/7f/d6a42567f1aa7e/US09276198-20160301-D00000.png
US-8711608-B2,Memory with separate read and write paths ,Seagate Technology Llc,"Haiwen Xi, Hongyue Liu, Michael Xuefei Tang, Antoine Khoueir, Song S. Xue",2008-08-26,2013-03-05,2014-04-29,2014-04-29,https://patents.google.com/patent/US8711608B2/en,https://patentimages.storage.googleapis.com/89/73/4e/7611485a7217e9/US08711608-20140429-D00000.png
US-10546997-B2,Magnetic structures including FePd ,Regents Of The University Of Minnesota,"Jian-Ping Wang, Delin Zhang",2016-12-02,2017-12-01,2020-01-28,2020-01-28,https://patents.google.com/patent/US10546997B2/en,https://patentimages.storage.googleapis.com/e8/e6/5d/3610ff2911ede9/US10546997-20200128-D00000.png
US-11804242-B2,Reader noise reduction using spin hall effects ,"Headway Technologies, Inc.","Wenyu Chen, Yan Wu",2019-08-21,2022-11-29,2023-10-31,2023-10-31,https://patents.google.com/patent/US11804242B2/en,https://patentimages.storage.googleapis.com/e3/65/ad/2b10926897c831/US11804242-20231031-D00000.png
US-11557717-B2,Transition metal dichalcogenide based spin orbit torque memory device with magnetic insulator ,Intel Corporation,"Chia-Ching Lin, Tanay Gosavi, Sasikanth Manipatruni, Dmitri Nikonov, Ian Young",2018-11-16,2018-11-16,2023-01-17,2023-01-17,https://patents.google.com/patent/US11557717B2/en,https://patentimages.storage.googleapis.com/d7/04/65/6203ef401fca15/US11557717-20230117-D00000.png
US-10658574-B2,"Synthetic antiferromagnetic layer, magnetic tunnel junction and spintronic device using said synthetic antiferromagnetic layer ","Commissariat A L'energie Atomique Et Aux Energies Alternatives, Centre National De La Recherche Scientifique (Cnrs), Universite Grenoble Alpes","Jyotirmoy Chatterjee, Bernard Dieny, Ricardo Sousa, Stéphane AUFFRET",2017-08-10,2018-08-10,2020-05-19,2020-05-19,https://patents.google.com/patent/US10658574B2/en,https://patentimages.storage.googleapis.com/fa/6c/82/28874ce3c2314b/US10658574-20200519-D00000.png
US-10998377-B2,Semiconductor structure and manufacturing method of the same ,Taiwan Semiconductor Manufacturing Company Ltd.,"Harry-Hak-Lay Chuang, Sheng-Huang Huang, Keng-Ming Kuo, Hung Cho Wang",2017-11-24,2020-05-27,2021-05-04,2021-05-04,https://patents.google.com/patent/US10998377B2/en,https://patentimages.storage.googleapis.com/c4/71/83/8684da7a5afff2/US10998377-20210504-D00000.png
US-8493777-B2,Non-volatile perpendicular magnetic memory with low switching current and high thermal stability ,"Avalanche Technology, Inc.","Rajiv Yadav Ranjan, Parviz Keshtbod",2007-02-12,2012-04-23,2013-07-23,2013-07-23,https://patents.google.com/patent/US8493777B2/en,https://patentimages.storage.googleapis.com/57/1f/66/44fc92eb4a315a/US08493777-20130723-D00000.png
US-8686520-B2,Spin-torque magnetoresistive structures ,International Business Machines Corporation,Daniel Worledge,2009-05-29,2009-05-29,2014-04-01,2014-04-01,https://patents.google.com/patent/US8686520B2/en,https://patentimages.storage.googleapis.com/59/a5/11/e1a3c054164224/US08686520-20140401-D00000.png
US-7936595-B2,Close shaped magnetic multi-layer film comprising or not comprising a metal core and the manufacture method and the application of the same ,"Institute Of Physics, Chinese Academy Of Sciences","Xiufeng Han, Ming Ma, Qihang Qin, Hongxiang Wei, Lixian Jiang, Yunan Han",2005-12-31,2006-12-31,2011-05-03,2011-05-03,https://patents.google.com/patent/US7936595B2/en,https://patentimages.storage.googleapis.com/4a/16/cd/e937c5d454547c/US07936595-20110503-D00000.png
US-7203090-B2,High output nonvolatile magnetic memory ,"Hitachi, Ltd.",Jun Hayakawa,2002-11-28,2006-07-19,2007-04-10,2007-04-10,https://patents.google.com/patent/US7203090B2/en,https://patentimages.storage.googleapis.com/27/ff/5e/6ffbbb60d28ca7/US07203090-20070410-D00000.png
US-8879308-B2,Raising programming currents of magnetic tunnel junctions using word line overdrive and high-k metal gate ,"Taiwan Semiconductor Manufacturing Company, Ltd.","Shine Chung, Tao-Wen Chung, Chun-Jung Lin, Yu-Jen Wang, Hung-Sen Wang",2009-04-03,2012-07-16,2014-11-04,2014-11-04,https://patents.google.com/patent/US8879308B2/en,https://patentimages.storage.googleapis.com/dd/70/c1/7f856b374cf01c/US08879308-20141104-D00000.png
US-11037983-B2,Semiconductor structure and method of forming the same ,Taiwan Semiconductor Manufacturing Company Ltd.,"Chern-Yow Hsu, Yuan-Tai Tseng, Shih-Chang Liu",2017-06-27,2020-08-20,2021-06-15,2021-06-15,https://patents.google.com/patent/US11037983B2/en,https://patentimages.storage.googleapis.com/ec/e7/e4/073b552201ccc5/US11037983-20210615-D00000.png
US-11227893-B2,Semiconductor structure and method of forming the same ,Taiwan Semiconductor Manufacturing Company Ltd.,"Harry-Hak-Lay Chuang, Kuei-Hung Shen",2015-11-20,2018-06-22,2022-01-18,2022-01-18,https://patents.google.com/patent/US11227893B2/en,https://patentimages.storage.googleapis.com/d9/66/5e/ab231e85717992/US11227893-20220118-D00000.png
US-10636961-B2,Semiconductor structure and method of forming the same ,Taiwan Semiconductor Manufacturing Company Ltd.,"Harry-Hak-Lay Chuang, Hsia-Wei CHEN, Hung Cho Wang, Kuei-Hung Shen",2015-12-15,2017-12-07,2020-04-28,2020-04-28,https://patents.google.com/patent/US10636961B2/en,https://patentimages.storage.googleapis.com/d1/a7/e2/40ef12d4a25e23/US10636961-20200428-D00000.png
US-10991758-B2,Semiconductor structure ,Taiwan Semiconductor Manufacturing Company Ltd.,"Harry-Hak-Lay Chuang, Kuei-Hung Shen, Hsun-Chung KUANG, Cheng-Yuan Tsai, Ru-Liang Lee",2016-04-15,2019-05-21,2021-04-27,2021-04-27,https://patents.google.com/patent/US10991758B2/en,https://patentimages.storage.googleapis.com/4f/be/e8/bbc9163662888a/US10991758-20210427-D00000.png
US-11581484-B2,"Semiconductor structure, electrode structure and method of forming the same ",Taiwan Semiconductor Manufacturing Company Ltd.,"Chung-Yen Chou, Fu-Ting Sung, Yao-Wen Chang, Shih-Chang Liu",2016-01-15,2021-08-03,2023-02-14,2023-02-14,https://patents.google.com/patent/US11581484B2/en,https://patentimages.storage.googleapis.com/a4/e9/0c/4b444ad1c8d3c3/US11581484-20230214-D00000.png
US-10454021-B2,Semiconductor structure and method of manufacturing the same ,Taiwan Semiconductor Manufacturing Company Ltd.,"Fu-Ting Sung, Chung-Chiang Min, Yuan-Tai Tseng, Chern-Yow Hsu, Shih-Chang Liu",2016-01-29,2016-05-10,2019-10-22,2019-10-22,https://patents.google.com/patent/US10454021B2/en,https://patentimages.storage.googleapis.com/9e/bb/e4/2a017f43b4fc12/US10454021-20191022-D00000.png
US-10270025-B2,Semiconductor structure having magnetic tunneling junction (MTJ) layer ,"Taiwan Semiconductor Manufacturing Company, Ltd.","Harry-Hak-Lay Chuang, Shih-Chang Liu, Chern-Yow Hsu, Kuei-Hung Shen",2015-12-31,2016-05-19,2019-04-23,2019-04-23,https://patents.google.com/patent/US10270025B2/en,https://patentimages.storage.googleapis.com/50/89/4a/841bb59e1440bd/US10270025-20190423-D00000.png
US-9780301-B1,Method for manufacturing mixed-dimension and void-free MRAM structure ,Taiwan Semiconductor Manufacturing Company Ltd.,"Harry-Hak-Lay Chuang, Jiunyu Tsai, Hung Cho Wang, Tsun Chung Tu",2016-04-15,2016-04-15,2017-10-03,2017-10-03,https://patents.google.com/patent/US9780301B1/en,https://patentimages.storage.googleapis.com/ae/1b/fa/344fb8c102bf37/US09780301-20171003-D00000.png
US-10950656-B2,Semiconductor memory device and method for fabricating the same ,Taiwan Semiconductor Manufacturing Company Ltd.,"Harry-Hak-Lay Chuang, Sheng-Huang Huang, Shih-Chang Liu, Chern-Yow Hsu",2016-07-01,2019-12-16,2021-03-16,2021-03-16,https://patents.google.com/patent/US10950656B2/en,https://patentimages.storage.googleapis.com/cf/ab/f2/547c4b9e498350/US10950656-20210316-D00000.png
US-7851840-B2,Devices and circuits based on magnetic tunnel junctions utilizing a multilayer barrier ,Grandis Inc.,"Zhitao Diao, Yiming Huai",2006-09-13,2006-09-13,2010-12-14,2010-12-14,https://patents.google.com/patent/US7851840B2/en,https://patentimages.storage.googleapis.com/06/6c/54/773896aa101039/US07851840-20101214-D00000.png
US-7948044-B2,Low switching current MTJ element for ultra-high STT-RAM and a method for making the same ,"Magic Technologies, Inc.","Cheng T. Horng, Ru-Ying Tong, Yimin Guo",2008-04-09,2008-04-09,2011-05-24,2011-05-24,https://patents.google.com/patent/US7948044B2/en,https://patentimages.storage.googleapis.com/fe/e9/9e/0b5c9534dbb7e1/US07948044-20110524-D00000.png
US-8295082-B2,Gate level reconfigurable magnetic logic ,Qualcomm Incorporated,"Lew G. Chua-Eoan, Xiaochun Zhu, Zhi Zhu",2008-08-15,2008-08-15,2012-10-23,2012-10-23,https://patents.google.com/patent/US8295082B2/en,https://patentimages.storage.googleapis.com/ba/4e/21/89f33321e5a801/US08295082-20121023-D00000.png
US-10686127-B2,Antiferromagnet and heavy metal multilayer magnetic systems for switching magnetization using spin-orbit torque ,National University Of Singapore,"Yihong Wu, Yanjun Xu, Yumeng Yang",2016-03-28,2017-02-21,2020-06-16,2020-06-16,https://patents.google.com/patent/US10686127B2/en,https://patentimages.storage.googleapis.com/08/89/fe/f48148b4b0ea92/US10686127-20200616-D00000.png
US-9230569-B1,Low Bs spin-polarizer for spin torque oscillator ,HGST Netherlands B.V.,"Masato Shimoto, Masukazu Igarashi, Keiichi Nagasaka, Yo Sato, Susumu Okamura, Masashige Sato",2014-11-26,2014-11-26,2016-01-05,2016-01-05,https://patents.google.com/patent/US9230569B1/en,https://patentimages.storage.googleapis.com/98/46/61/ff19d9bd9e5f8e/US09230569-20160105-D00000.png
US-9182460-B2,Method of fabricating a magnetoresistive element ,Alexander Mikhailovich Shukh,Alexander Mikhailovich Shukh,2011-04-18,2014-06-09,2015-11-10,2015-11-10,https://patents.google.com/patent/US9182460B2/en,https://patentimages.storage.googleapis.com/1d/7b/e6/344c6c2d0d6a48/US09182460-20151110-D00000.png
US-11264089-B1,Superconducting devices with ferromagnetic barrier junctions ,"SeeQC, Inc.","Oleg A. Mukhanov, Alan M. Kadin, Ivan P. Nevirkovets, Igor V. Vernik",2011-01-17,2020-08-24,2022-03-01,2022-03-01,https://patents.google.com/patent/US11264089B1/en,https://patentimages.storage.googleapis.com/9a/12/fc/504a4c75b2405d/US11264089-20220301-D00000.png
US-7420786-B2,Arrangement of a magneto-resistance effect element having a surface contacting a side face of an electrode and magnetic memory using this arrangement ,Kabushiki Kaisha Toshiba,"Hideyuki Sugiyama, Yoshiaki Saito",2004-03-03,2005-03-01,2008-09-02,2008-09-02,https://patents.google.com/patent/US7420786B2/en,https://patentimages.storage.googleapis.com/6c/31/53/0b52f6d272ef7e/US07420786-20080902-D00000.png
US-10460752-B2,Spin-torque oscillator with multilayer seed layer between the write pole and the free layer in a magnetic recording write head ,"Western Digital Technologies, Inc.","James Mac Freitag, Zheng Gao, Masahiko Hashimoto, Sangmun Oh",2016-12-08,2018-05-10,2019-10-29,2019-10-29,https://patents.google.com/patent/US10460752B2/en,https://patentimages.storage.googleapis.com/f9/48/56/945d91fca53797/US10460752-20191029-D00000.png
US-7859034-B2,Magnetic devices having oxide antiferromagnetic layer next to free ferromagnetic layer ,Grandis Inc.,"Yiming Huai, Zhitao Diao, Eugene Youjun Chen",2005-09-20,2009-04-16,2010-12-28,2010-12-28,https://patents.google.com/patent/US7859034B2/en,https://patentimages.storage.googleapis.com/c0/9f/f2/e57eeeddb2bf6d/US07859034-20101228-D00000.png
US-8467235-B2,Creating spin-transfer torque in oscillators and memories ,John Casimir Slonczewski,John Casimir Slonczewski,2009-12-10,2011-09-23,2013-06-18,2013-06-18,https://patents.google.com/patent/US8467235B2/en,https://patentimages.storage.googleapis.com/d3/1e/59/47ed62355ea5d5/US08467235-20130618-D00000.png
US-8063709-B2,Spin-transfer torque oscillator ,Centre National De La Recherche Scientifique,"Ioana Firastrau, Ursula Ebels, Bernard Dieny",2007-02-21,2007-02-21,2011-11-22,2011-11-22,https://patents.google.com/patent/US8063709B2/en,https://patentimages.storage.googleapis.com/4f/f9/a5/0d67bbcf72d734/US08063709-20111122-D00000.png
US-9230597-B2,Magnetic head having a spin torque oscillator (STO) with a hybrid heusler field generation layer (FGL) ,HGST Netherlands B.V.,"Masato Shimoto, Keiichi Nagasaka, Masato Matsubara, Yo Sato",2013-11-01,2013-11-01,2016-01-05,2016-01-05,https://patents.google.com/patent/US9230597B2/en,https://patentimages.storage.googleapis.com/19/74/7a/98a7c94a43e130/US09230597-20160105-D00000.png
US-9543508-B2,Magnetic memory element and storage device using the same ,"Iii Holdings 3, Llc","Michiya Yamada, Yasushi Ogimoto",2008-09-03,2014-04-11,2017-01-10,2017-01-10,https://patents.google.com/patent/US9543508B2/en,https://patentimages.storage.googleapis.com/59/c2/b4/9fdbb9139db8cf/US09543508-20170110-D00000.png
US-8164947-B2,Low current switching magnetic tunnel junction design for magnetic memory using domain wall motion ,"Avalanche Technology, Inc.","Rajiv Yadav Ranjan, Roger Klaus Malmhall, Parviz Keshtbod",2007-10-31,2011-01-05,2012-04-24,2012-04-24,https://patents.google.com/patent/US8164947B2/en,https://patentimages.storage.googleapis.com/2e/db/c9/5792832522d757/US08164947-20120424-D00000.png
US-10134808-B2,"Magnetic tunnel junction (MTJ) devices with heterogeneous free layer structure, particularly suited for spin-torque-transfer (STT) magnetic random access memory (MRAM) (STT MRAM) ",Qualcomm Incorporated,"Jimmy Jianan Kan, Chando Park, Matthias Georg Gottwald, Seung Hyuk Kang",2015-11-02,2016-04-25,2018-11-20,2018-11-20,https://patents.google.com/patent/US10134808B2/en,https://patentimages.storage.googleapis.com/dd/06/36/4c3b2ecdf61b83/US10134808-20181120-D00000.png
US-8054675-B2,Variable write and read methods for resistive random access memory ,Seagate Technology Llc,"Haiwen Xi, Hongyue Liu, Xiaobin Wang, Yong Lu, Yiran Chen, Yuankai Zheng, Dimitar V. Dimitrov, DeXin Wang, Hai Li",2008-09-15,2011-02-16,2011-11-08,2011-11-08,https://patents.google.com/patent/US8054675B2/en,https://patentimages.storage.googleapis.com/04/70/68/e34683efd58f1c/US08054675-20111108-D00000.png
US-8310862-B2,Magnetoresistive effect element and magnetic memory ,Kabushiki Kaisha Toshiba,"Yoshiaki Saito, Hideyuki Sugiyama, Tomoaki Inokuchi",2005-07-06,2009-06-10,2012-11-13,2012-11-13,https://patents.google.com/patent/US8310862B2/en,https://patentimages.storage.googleapis.com/d0/7a/50/c6924c08d8ab76/US08310862-20121113-D00000.png
US-9189201-B2,Entropy source with magneto-resistive element for random number generator ,Qualcomm Incorporated,"David M. Jacobson, Xiaochun Zhu, Wenqing Wu, Kendrick Hoy Leong Yuen, Seung H. Kang",2011-09-20,2012-02-06,2015-11-17,2015-11-17,https://patents.google.com/patent/US9189201B2/en,https://patentimages.storage.googleapis.com/a1/0b/b7/6dc362b7fc3538/US09189201-20151117-D00000.png
US-7468542-B2,Magnetoresistive device and nonvolatile magnetic memory equipped with the same ,"Hitachi, Ltd.","Jun Hayakawa, Hideo Ohno, Shoji Ikeda",2005-07-28,2006-07-27,2008-12-23,2008-12-23,https://patents.google.com/patent/US7468542B2/en,https://patentimages.storage.googleapis.com/34/85/dd/73689b3f7909f6/US07468542-20081223-D00000.png
US-10326073-B1,Spin hall effect (SHE) assisted three-dimensional spin transfer torque magnetic random access memory (STT-MRAM) ,"Spin Memory, Inc.","Michail TZOUFRAS, Marcin Gajek, Kadriye Deniz Bozdag, Eric Michael Ryan",2017-12-29,2017-12-29,2019-06-18,2019-06-18,https://patents.google.com/patent/US10326073B1/en,https://patentimages.storage.googleapis.com/2c/ae/74/111f38d924f5d3/US10326073-20190618-D00000.png
US-7973349-B2,Magnetic device having multilayered free ferromagnetic layer ,Grandis Inc.,"Yiming Huai, Zhitao Diao, Eugene Youjun Chen",2005-09-20,2006-08-01,2011-07-05,2011-07-05,https://patents.google.com/patent/US7973349B2/en,https://patentimages.storage.googleapis.com/36/6d/a5/5188d738909743/US07973349-20110705-D00000.png
US-8254162-B2,Method and system for providing magnetic tunneling junctions usable in spin transfer torque magnetic memories ,"Grandis, Inc.",Willam H. Butler,2010-01-11,2010-01-11,2012-08-28,2012-08-28,https://patents.google.com/patent/US8254162B2/en,https://patentimages.storage.googleapis.com/62/c4/62/577fcc548bdaed/US08254162-20120828-D00000.png
US-9165625-B2,ST-RAM cells with perpendicular anisotropy ,Seagate Technology Llc,"DeXin Wang, Haiwen Xi, Yuankai Zheng, Dimitar Dimitrov",2008-10-30,2009-03-05,2015-10-20,2015-10-20,https://patents.google.com/patent/US9165625B2/en,https://patentimages.storage.googleapis.com/9b/a1/1f/457d35a108ba92/US09165625-20151020-D00000.png
US-8338004-B2,Magnetic tunnel junction structure having free layer with oblique magnetization ,Korea Institute Of Science And Technology,"Kyung Ho Shin, Byoung Chul Min",2008-10-30,2009-10-29,2012-12-25,2012-12-25,https://patents.google.com/patent/US8338004B2/en,https://patentimages.storage.googleapis.com/44/c6/0a/0438868d48ab5c/US08338004-20121225-D00000.png
US-9406315-B2,AF-mode STO with negative Hk spin polarization layer ,HGST Netherlands B.V.,"Masato Shiimoto, Masukaza Igarashi, Keiichi Nagasaka, Yo Sato",2014-02-12,2014-02-12,2016-08-02,2016-08-02,https://patents.google.com/patent/US9406315B2/en,https://patentimages.storage.googleapis.com/c4/7c/4f/a84e0e5b7c8d45/US09406315-20160802-D00000.png
US-7485938-B2,Magneto-resistive effect element and magnetic memory ,Kabushiki Kaisha Toshiba,"Yoshiaki Saito, Hideyuki Sugiyama",2003-07-30,2006-09-15,2009-02-03,2009-02-03,https://patents.google.com/patent/US7485938B2/en,https://patentimages.storage.googleapis.com/c2/95/50/a73206b0166641/US07485938-20090203-D00000.png
US-8305711-B2,Process of octagonal pole for microwave assisted magnetic recording (MAMR) writer ,"Headway Technologies, Inc.","Min Li, Cherng-Chyi Han, Kenichi Takano, Joe Smyth",2010-03-03,2010-03-03,2012-11-06,2012-11-06,https://patents.google.com/patent/US8305711B2/en,https://patentimages.storage.googleapis.com/0b/2b/27/4f513917ec5109/US08305711-20121106-D00000.png
US-9373781-B2,Dual perpendicular magnetic anisotropy magnetic junction usable in spin transfer torque magnetic random access memory applications ,"Samsung Electronics Co., Ltd.","Xueti Tang, Jang Eun Lee",2013-11-12,2014-02-19,2016-06-21,2016-06-21,https://patents.google.com/patent/US9373781B2/en,https://patentimages.storage.googleapis.com/35/da/b9/814035e5fe855c/US09373781-20160621-D00000.png
US-7961509-B2,Spin-transfer torque memory self-reference read and write assist methods ,Seagate Technology Llc,"Wenzhong Zhu, Yiran Chen, Xiaobin Wang, Zheng Gao, Haiwen Xi, Dimitar V. Dimitrov",2008-10-27,2010-10-13,2011-06-14,2011-06-14,https://patents.google.com/patent/US7961509B2/en,https://patentimages.storage.googleapis.com/99/84/8b/aee52181c4c5ad/US07961509-20110614-D00000.png
US-7813168-B2,Spin-transfer torque memory self-reference read and write assist methods ,Seagate Technology Llc,"Wenzhong Zhu, Yiran Chen, Dimitar V. Dimitrov, Xiaobin Wang",2008-10-27,2009-02-17,2010-10-12,2010-10-12,https://patents.google.com/patent/US7813168B2/en,https://patentimages.storage.googleapis.com/85/0e/36/81a013979e8a21/US07813168-20101012-D00000.png
US-9559296-B2,Method for providing a perpendicular magnetic anisotropy magnetic junction usable in spin transfer torque magnetic devices using a sacrificial insertion layer ,"Samsung Electronics Co., Ltd.","Dustin William Erickson, Xueti Tang, Jangeun Lee",2014-07-03,2015-05-14,2017-01-31,2017-01-31,https://patents.google.com/patent/US9559296B2/en,https://patentimages.storage.googleapis.com/18/5f/4d/d1dd688c3fff10/US09559296-20170131-D00000.png
US-10263036-B2,Strain assisted spin torque switching spin transfer torque memory ,Intel Corporation,"Sasikanth Manipatruni, Dmitri E. Nikonov, Asif Khan, Raseong Kim, Tahir Ghani, Ian A. Young",2014-09-25,2014-09-25,2019-04-16,2019-04-16,https://patents.google.com/patent/US10263036B2/en,https://patentimages.storage.googleapis.com/b0/66/fe/fc9dcf27397c89/US10263036-20190416-D00000.png
