search URL:,https://patents.google.com/?q=%28%22magnetic+anisotropy%22%29+%28%22mram%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-7285836-B2,Magnetic random access memory with stacked memory cells having oppositely-directed hard-axis biasing ,"Maglabs, Inc.","Kochan Ju, Jei-Wei Chang",2005-03-09,2005-03-09,2007-10-23,2007-10-23,https://patents.google.com/patent/US7285836B2/en,https://patentimages.storage.googleapis.com/1f/a6/94/e4e1d066ef52b4/US07285836-20071023-D00000.png
US-10121960-B2,Method and system for providing magnetic junctions usable in spin transfer torque applications utilizing interstitial glass-forming agent(s) ,"Samsung Electronics Co., Ltd.","Roman Chepulskyy, Dmytro Apalkov",2016-10-17,2016-12-08,2018-11-06,2018-11-06,https://patents.google.com/patent/US10121960B2/en,https://patentimages.storage.googleapis.com/e9/3c/68/f9b46dbac40d53/US10121960-20181106-D00000.png
US-7102916-B2,Method and structure for selecting anisotropy axis angle of MRAM device for reduced power consumption ,International Business Machines Corporation,"Philip L. Trouilloud, David W. Abraham, John K. DeBrosse, Daniel Worledge",2004-06-30,2004-06-30,2006-09-05,2006-09-05,https://patents.google.com/patent/US7102916B2/en,https://patentimages.storage.googleapis.com/c7/3a/bc/1eb66f4f868984/US07102916-20060905-D00000.png
US-7796428-B2,Thermally assisted magnetic write memory ,Commissariat A L'energie Atomique,Olivier Redon,2007-12-21,2008-12-03,2010-09-14,2010-09-14,https://patents.google.com/patent/US7796428B2/en,https://patentimages.storage.googleapis.com/2f/51/a9/e108135b2fb63e/US07796428-20100914-D00000.png
US-6836392-B2,"Stability-enhancing underlayer for exchange-coupled magnetic structures, magnetoresistive sensors, and magnetic disk drive systems ","Hitachi Global Storage Technologies Netherlands, B.V.","Matthew Joseph Carey, Eric Edward Fullerton, Bruce Alvin Gurney, Thai Le, Stefan Maat, Philip Milton Rice",2001-04-24,2001-04-24,2004-12-28,2004-12-28,https://patents.google.com/patent/US6836392B2/en,https://patentimages.storage.googleapis.com/ee/b2/ff/d297308b2ecf28/US06836392-20041228-D00000.png
US-8891292-B2,Magnetoresistive layer structure with voltage-induced switching and logic cell application ,"Avalanche Technology, Inc.","Zihui Wang, Yuchen Zhou, Yiming Huai",2012-12-19,2013-08-27,2014-11-18,2014-11-18,https://patents.google.com/patent/US8891292B2/en,https://patentimages.storage.googleapis.com/e3/48/37/fc183876f6c49a/US08891292-20141118-D00000.png
US-10714127-B1,Shape designs of magnetic flux guiding devices all around the main pole in assisted writing applications ,"Headway Technologies, Inc.","Wenyu Chen, Ying Liu, Yan Wu, Yuhui Tang",2019-06-25,2019-06-25,2020-07-14,2020-07-14,https://patents.google.com/patent/US10714127B1/en,https://patentimages.storage.googleapis.com/9a/06/2f/0741a4f59d1c97/US10714127-20200714-D00000.png
US-8787077-B2,Nonvolatile memory device ,Kabushiki Kaisha Toshiba,"Daisuke Saida, Naoharu Shimomura, Minoru Amano, Eiji Kitagawa, Yoshishige Suzuki",2012-09-26,2013-03-18,2014-07-22,2014-07-22,https://patents.google.com/patent/US8787077B2/en,https://patentimages.storage.googleapis.com/3b/5c/1a/5a5d267b032bc1/US08787077-20140722-D00000.png
US-10878870-B2,Defect propagation structure and mechanism for magnetic memory ,"Spin Memory, Inc.","Michail TZOUFRAS, Marcin Gajek",2018-09-28,2018-09-28,2020-12-29,2020-12-29,https://patents.google.com/patent/US10878870B2/en,https://patentimages.storage.googleapis.com/09/31/1b/707ce7adfced8e/US10878870-20201229-D00000.png
US-10342439-B2,Strain sensor element and blood pressure sensor ,Kabushiki Kaisha Toshiba,"Alexander Devin Giddings, Hideaki Fukuzawa, Yoshihiko Fuji, Hiromi Yuasa, Michiko Hara, Shuichi Murakami",2010-09-30,2018-05-08,2019-07-09,2019-07-09,https://patents.google.com/patent/US10342439B2/en,https://patentimages.storage.googleapis.com/a8/5f/5f/c945a7a3771720/US10342439-20190709-D00000.png
US-10319901-B2,"Spin-orbit torque type magnetization reversal element, magnetic memory, and high frequency magnetic device ",Tdk Corporation,"Tomoyuki Sasaki, Yohei SHIOKAWA",2016-10-27,2017-09-15,2019-06-11,2019-06-11,https://patents.google.com/patent/US10319901B2/en,https://patentimages.storage.googleapis.com/39/ad/32/b5d1d7c3105faa/US10319901-20190611-D00000.png
US-8750035-B2,Memory element and memory device ,Sony Corporation,"Kazuhiro Bessho, Masanori Hosomi, Hiroyuki Ohmori, Yutaka Higo, Kazutaka Yamane, Hiroyuki Uchida",2010-09-02,2011-08-25,2014-06-10,2014-06-10,https://patents.google.com/patent/US8750035B2/en,https://patentimages.storage.googleapis.com/d1/1b/b6/74579279556704/US08750035-20140610-D00000.png
US-8841739-B2,Systems and methods for implementing magnetoelectric junctions ,The Regents Of The University Of California,"Pedram Khalili Amiri, Kang L. Wang",2012-09-08,2013-09-09,2014-09-23,2014-09-23,https://patents.google.com/patent/US8841739B2/en,https://patentimages.storage.googleapis.com/ff/b2/49/bea86353fa3c74/US08841739-20140923-D00000.png
US-7894246-B2,Magnetoresistive element and magnetic memory ,Kabushiki Kaisha Toshiba,"Tomomasa Ueda, Hisanori Aikawa, Masatoshi Yoshikawa, Naoharu Shimomura, Masahiko Nakayama, Sumio Ikegawa, Keiji Hosotani, Makoto Nagamine",2007-01-26,2008-01-15,2011-02-22,2011-02-22,https://patents.google.com/patent/US7894246B2/en,https://patentimages.storage.googleapis.com/d0/96/82/d97d4388ca558a/US07894246-20110222-D00000.png
US-8218355-B2,Magnetoresistive element and magnetic memory ,Kabushiki Kaisha Toshiba,"Eiji Kitagawa, Masatoshi Yoshikawa, Toshihiko Nagase, Tadaomi Daibou, Makoto Nagamine, Katsuya Nishiyama, Tatsuya Kishi, Hiroaki Yoda",2008-03-27,2009-03-24,2012-07-10,2012-07-10,https://patents.google.com/patent/US8218355B2/en,https://patentimages.storage.googleapis.com/32/88/20/3c4be54e9a4223/US08218355-20120710-D00000.png
US-9236105-B2,Magnetic memory devices and methods of writing data to the same ,"Samsung Electornics Co., Ltd.","Ung-hwan Pi, Kwang-Seok Kim, Kee-Won Kim, Sung-Chul Lee, Young-man Jang",2013-03-15,2014-02-19,2016-01-12,2016-01-12,https://patents.google.com/patent/US9236105B2/en,https://patentimages.storage.googleapis.com/d9/6c/b9/70b12ad3b563a4/US09236105-20160112-D00000.png
US-10871528-B2,Magnetoresistive effect element and magnetic memory ,Tdk Corporation,"Yohei SHIOKAWA, Minoru Ota, Tomoyuki Sasaki, Yoshitomo Tanaka",2017-02-28,2017-10-27,2020-12-22,2020-12-22,https://patents.google.com/patent/US10871528B2/en,https://patentimages.storage.googleapis.com/6c/e6/15/8706f04031a51b/US10871528-20201222-D00000.png
US-9472750-B2,Method and system for providing a bottom pinned layer in a perpendicular magnetic junction usable in spin transfer torque magnetic random access memory applications ,"Samsung Electronics Co., Ltd.","Xueti Tang, Dustin William Erickson, Jang-eun Lee",2015-01-05,2015-12-21,2016-10-18,2016-10-18,https://patents.google.com/patent/US9472750B2/en,https://patentimages.storage.googleapis.com/9c/b4/b4/3d76af5c9906f7/US09472750-20161018-D00000.png
US-7894245-B2,Spin-current switchable magnetic memory element and method of fabricating the memory element ,International Business Machines Corporation,"Jonathan Zanhong Sun, Stuart Stephen Papworth Parkin",2004-11-18,2007-10-09,2011-02-22,2011-02-22,https://patents.google.com/patent/US7894245B2/en,https://patentimages.storage.googleapis.com/a3/ac/51/318a910d057793/US07894245-20110222-D00000.png
US-9142755-B2,Perpendicular magnetic random access memory (MRAM) device with a stable reference cell ,"Avalanche Technology, Inc.","Yuchen Zhou, Yiming Huai",2011-07-20,2013-07-10,2015-09-22,2015-09-22,https://patents.google.com/patent/US9142755B2/en,https://patentimages.storage.googleapis.com/a5/85/60/ed217df38ee4cd/US09142755-20150922-D00000.png
US-8228715-B2,Structures and methods for a field-reset spin-torque MRAM ,"Everspin Technologies, Inc.","Thomas Andre, Saied Tehrani, Jon Slaughter, Nicholas Rizzo",2010-05-28,2010-05-28,2012-07-24,2012-07-24,https://patents.google.com/patent/US8228715B2/en,https://patentimages.storage.googleapis.com/f6/ab/9a/b5ffd4c5b99259/US08228715-20120724-D00000.png
US-9230623-B2,Magnetic memory devices and methods of operating the same ,"Samsung Electronics Co., Ltd.","Kwang-Seok Kim, Ung-hwan Pi, Kee-Won Kim, Sung-Chul Lee, Young-man Jang",2012-06-21,2013-06-21,2016-01-05,2016-01-05,https://patents.google.com/patent/US9230623B2/en,https://patentimages.storage.googleapis.com/00/20/d1/840195afad6fed/US09230623-20160105-D00000.png
US-10276225-B2,Method and system for providing a magnetic junction usable in spin transfer or spin-orbit torque applications and including a magnetic barrier layer ,"Samsung Electronics Co., Ltd.","Xueti Tang, Dmytro Apalkov, Gen Feng, Mohamad Towfik Krounbi",2016-03-09,2018-02-23,2019-04-30,2019-04-30,https://patents.google.com/patent/US10276225B2/en,https://patentimages.storage.googleapis.com/6b/af/09/8285f44ef5a1af/US10276225-20190430-D00000.png
US-7826256-B2,STRAM with compensation element ,Seagate Technology Llc,"Yuankai Zheng, Dimitar V. Dimitrov, DeXin Wang, Wei Tian, Xiaobin Wang, Xiaohua Lou",2008-09-29,2008-09-29,2010-11-02,2010-11-02,https://patents.google.com/patent/US7826256B2/en,https://patentimages.storage.googleapis.com/ab/4e/3b/15935118bdadf3/US07826256-20101102-D00000.png
US-10861521-B2,Magnetic storage element ,Sony Corporation,"Hiroyuki Ohmori, Masanori Hosomi, Kazuhiro Bessho, Yutaka Higo, Hiroyuki Uchida",2016-04-20,2017-03-09,2020-12-08,2020-12-08,https://patents.google.com/patent/US10861521B2/en,https://patentimages.storage.googleapis.com/95/f1/11/a3d492f5d9dd52/US10861521-20201208-D00000.png
US-10490216-B1,Magnetic flux guiding device with antiferromagnetically coupled (AFC) oscillator in assisted writing application ,"Headway Technologies, Inc.","Wenyu Chen, Shohei Kawasaki, Tetsuya Roppongi, Yan Wu",2018-12-04,2018-12-04,2019-11-26,2019-11-26,https://patents.google.com/patent/US10490216B1/en,https://patentimages.storage.googleapis.com/fa/32/7c/c498d91da4a527/US10490216-20191126-D00000.png
US-8879307-B2,Magnetoresistive device and nonvolatile memory with the same ,Kabushiki Kaisha Toshiba,"Eiji Kitagawa, Naoharu Shimomura, Hiroaki Yoda, Junichi Ito, Minoru Amano, Chikayoshi Kamata, Keiko Abe",2011-07-29,2012-03-20,2014-11-04,2014-11-04,https://patents.google.com/patent/US8879307B2/en,https://patentimages.storage.googleapis.com/8f/e7/f0/a0ee9c06650f49/US08879307-20141104-D00000.png
US-7332781-B2,"Magnetic memory with spin-polarized current writing, using amorphous ferromagnetic alloys, writing method for same ",Centre National De La Recherche Scientifique,"Jean-Pierre Nozieres, Laurent Ranno, Yann Conraux",2001-09-20,2002-09-19,2008-02-19,2008-02-19,https://patents.google.com/patent/US7332781B2/en,https://patentimages.storage.googleapis.com/43/b9/dc/a4bf154dd8fefb/US07332781-20080219-D00000.png
US-9343129-B2,Magnetic memory ,Kabushiki Kaisha Toshiba,Naoharu Shimomura,2012-03-23,2012-12-19,2016-05-17,2016-05-17,https://patents.google.com/patent/US9343129B2/en,https://patentimages.storage.googleapis.com/27/bf/5a/f4a01b2f836a6d/US09343129-20160517-D00000.png
US-9099188-B2,Magnetoresistive element ,Yimin Guo,Yimin Guo,2013-03-09,2014-03-06,2015-08-04,2015-08-04,https://patents.google.com/patent/US9099188B2/en,https://patentimages.storage.googleapis.com/13/3e/02/4d1a94723dfaba/US09099188-20150804-D00000.png
US-7983075-B2,Nonvolatile memory device ,Renesas Electronics Corporation,"Takashi Takenaga, Takeharu Kuroiwa, Taisuke Furukawa, Masakazu Taki",2005-11-30,2010-07-06,2011-07-19,2011-07-19,https://patents.google.com/patent/US7983075B2/en,https://patentimages.storage.googleapis.com/3d/2a/80/5b259a232ac552/US07983075-20110719-D00000.png
US-8189304-B2,Magnetoresistive magnetic head having a cpp element using a heusler alloy layer and a high saturation magnetization layer ,Hitachi Global Storage Technologies Netherlands B.V.,"Susumu Okamura, Yo Sato, Katsumi Hoshino, Hiroyuki Hoshiya, Kenichi Meguro, Keizo Kato",2008-12-15,2009-12-11,2012-05-29,2012-05-29,https://patents.google.com/patent/US8189304B2/en,https://patentimages.storage.googleapis.com/39/99/ff/9e9bd04e32ee30/US08189304-20120529-D00000.png
US-10204678-B2,Multi-state magnetic memory device ,"New York University, Bar-Ilan University","Lior Klein, Yevgeniy TELEPINSKY, Mordechai SCHULTZ, Andrew David KENT, Yu-Ming HUNG",2016-03-23,2017-03-22,2019-02-12,2019-02-12,https://patents.google.com/patent/US10204678B2/en,https://patentimages.storage.googleapis.com/f1/e9/91/134f5af22b38a3/US10204678-20190212-D00000.png
US-9183910-B2,Semiconductor memory devices for alternately selecting bit lines ,"Samsung Electronics Co., Ltd.","Yun-Sang Lee, Dong-seok Kang, Sang-beom Kang, Chan-kyung Kim, Chul-Woo Park, Dong-Hyun SOHN, Hyung-Rok Oh",2012-05-31,2013-05-31,2015-11-10,2015-11-10,https://patents.google.com/patent/US9183910B2/en,https://patentimages.storage.googleapis.com/10/16/1f/dae9bc1d306939/US09183910-20151110-D00000.png
US-8681541-B2,Magnetic memory with separate read and write paths ,Seagate Technology Llc,"Yong Lu, Hongyue Liu, Zheng Gao, Insik Jin, Dimitar V. Dimitrov",2008-08-08,2013-08-14,2014-03-25,2014-03-25,https://patents.google.com/patent/US8681541B2/en,https://patentimages.storage.googleapis.com/b7/fe/e8/967f53877c8024/US08681541-20140325-D00000.png
US-6844605-B2,Magnetic memory using perpendicular magnetization film ,Canon Kabushiki Kaisha,Naoki Nishimura,2001-09-28,2002-09-27,2005-01-18,2005-01-18,https://patents.google.com/patent/US6844605B2/en,https://patentimages.storage.googleapis.com/28/43/0b/9670012129e303/US06844605-20050118-D00000.png
US-8709617-B2,"Magnetic memory element, driving method for same, and nonvolatile storage device ","Fuji Electric Co., Ltd.","Yasushi Ogimoto, Haruo Kawakami",2008-06-25,2008-09-05,2014-04-29,2014-04-29,https://patents.google.com/patent/US8709617B2/en,https://patentimages.storage.googleapis.com/eb/07/37/bc737bc5a0ca51/US08709617-20140429-D00000.png
US-11081154-B1,Synthetic magnetic pinning element having strong antiferromagnetic coupling ,"Rongfu Xiao, Yimin Guo, Jun Chen","Rongfu Xiao, Yimin Guo, Jun Chen",2020-01-27,2020-01-27,2021-08-03,2021-08-03,https://patents.google.com/patent/US11081154B1/en,https://patentimages.storage.googleapis.com/86/2a/15/809e71363e95bd/US11081154-20210803-D00000.png
US-8455967-B2,Memory element and memory device ,Sony Corporation,"Yutaka Higo, Masanori Hosomi, Hiroyuki Ohmori, Kazuhiro Bessho, Kazutaka Yamane, Hiroyuki Uchida",2010-09-08,2011-08-24,2013-06-04,2013-06-04,https://patents.google.com/patent/US8455967B2/en,https://patentimages.storage.googleapis.com/cd/c9/52/2c6c6c89ccfe34/US08455967-20130604-D00000.png
US-9042165-B2,"Magnetoresistive effect element, magnetic memory cell using same, and random access memory ","Hitachi, Ltd., Tohoku University","Shoji Ikeda, Hideo Ohno, Hiroyuki Yamamoto, Kenchi Ito, Hiromasa Takahashi",2010-01-26,2011-01-25,2015-05-26,2015-05-26,https://patents.google.com/patent/US9042165B2/en,https://patentimages.storage.googleapis.com/80/80/1e/5d14fc5b040949/US09042165-20150526-D00000.png
US-7224601-B2,Oscillating-field assisted spin torque switching of a magnetic tunnel junction memory element ,Grandis Inc.,Alex Panchula,2005-08-25,2005-11-09,2007-05-29,2007-05-29,https://patents.google.com/patent/US7224601B2/en,https://patentimages.storage.googleapis.com/d9/04/5c/cf62e40d8af952/US07224601-20070529-D00000.png
US-10878985-B2,Spin orbit torque generating materials ,Regents Of The University Of Minnesota,"Jian-Ping Wang, Mahendra DC, Mahdi Jamali, Andre Mkhoyan, Danielle Hickey",2016-12-09,2017-12-08,2020-12-29,2020-12-29,https://patents.google.com/patent/US10878985B2/en,https://patentimages.storage.googleapis.com/e8/4d/6e/48240c22f3c3b8/US10878985-20201229-D00000.png
US-10559745-B2,Magnetic tunnel junction (MTJ) structure with perpendicular magnetic anisotropy (PMA) having an oxide-based PMA-inducing layer and magnetic element including the same ,Industry-University Cooperation Foundation Hanyang University,"Jinpyo Hong, Gwangguk AN",2016-03-24,2017-03-22,2020-02-11,2020-02-11,https://patents.google.com/patent/US10559745B2/en,https://patentimages.storage.googleapis.com/c9/f4/be/28a9d23e18f355/US10559745-20200211-D00000.png
US-11715671-B2,"Film forming system, magnetization characteristic measuring device, and film forming method ",Tokyo Electron Limited,"Hiroaki Chihaya, Einstein Noel Abarra, Shota ISHIBASHI",2019-09-18,2020-09-15,2023-08-01,2023-08-01,https://patents.google.com/patent/US11715671B2/en,https://patentimages.storage.googleapis.com/91/b4/20/d5ac37db450d1f/US11715671-20230801-D00000.png
US-8830735-B2,Magnetic memory including memory cells incorporating data recording layer with perpendicular magnetic anisotropy film ,Renesas Electronics Corporation,"Eiji Kariyada, Katsumi Suemitsu, Hironobu Tanigawa, Kaoru Mori, Tetsuhiro Suzuki, Kiyokazu Nagahara, Yasuaki Ozaki, Norikazu Ohshima",2010-11-26,2011-11-23,2014-09-09,2014-09-09,https://patents.google.com/patent/US8830735B2/en,https://patentimages.storage.googleapis.com/69/79/2d/8064df26004d6f/US08830735-20140909-D00000.png
US-11551737-B2,Magnetic storage element and electronic apparatus ,Sony Semiconductor Solutions Corporation,"Naoki Hase, Masanori Hosomi, Yutaka Higo, Hiroyuki Ohmori, Hiroyuki Uchida, Yo Sato",2017-04-03,2018-01-15,2023-01-10,2023-01-10,https://patents.google.com/patent/US11551737B2/en,https://patentimages.storage.googleapis.com/60/4c/4a/773fd23a6b4729/US11551737-20230110-D00000.png
US-8670268-B2,Magnetoresistive element and magnetic memory using the same ,Kabushiki Kaisha Toshiba,"Toshihiko Nagase, Eiji Kitagawa, Katsuya Nishiyama, Tadashi Kai, Koji Ueda, Daisuke Watanabe",2011-07-04,2012-03-22,2014-03-11,2014-03-11,https://patents.google.com/patent/US8670268B2/en,https://patentimages.storage.googleapis.com/a7/65/69/d85f42f52f28eb/US08670268-20140311-D00000.png
US-8355272-B2,Memory array having local source lines ,"Everspin Technologies, Inc.",Thomas Andre,2010-12-22,2010-12-22,2013-01-15,2013-01-15,https://patents.google.com/patent/US8355272B2/en,https://patentimages.storage.googleapis.com/6c/92/30/c7f13de62a9a09/US08355272-20130115-D00000.png
US-7372116-B2,Heat assisted switching in an MRAM cell utilizing the antiferromagnetic to ferromagnetic transition in FeRh ,Hitachi Global Storage Technologies Netherlands B.V.,"Eric Edward Fullerton, Stefan Maat, Jan-Ulrich Thiele",2004-06-16,2004-06-16,2008-05-13,2008-05-13,https://patents.google.com/patent/US7372116B2/en,https://patentimages.storage.googleapis.com/e7/be/62/0532dd9f41f062/US07372116-20080513-D00000.png
US-8508985-B2,Magnetic memory cell and magnetic random access memory ,"Hitachi, Ltd.",Kenichi Ito,2008-05-28,2009-05-26,2013-08-13,2013-08-13,https://patents.google.com/patent/US8508985B2/en,https://patentimages.storage.googleapis.com/ca/5b/7d/2dc1b8399b65a6/US08508985-20130813-D00000.png
US-8976577-B2,High density magnetic random access memory ,"Tom A. Agan, Alexander Mikhailovich Shukh","Tom A. Agan, Alexander Mikhailovich Shukh",2011-04-07,2012-07-20,2015-03-10,2015-03-10,https://patents.google.com/patent/US8976577B2/en,https://patentimages.storage.googleapis.com/6b/d0/e4/ece4434a9c2324/US08976577-20150310-D00000.png
US-11545620-B2,Methods of manufacture precessional spin current magnetic tunnel junction devices ,"Integrated Silicon Solution, (Cayman) Inc.","Bartlomiej KARDASZ, Jorge Vasquez, Mustafa Pinarbasi",2017-12-29,2020-08-18,2023-01-03,2023-01-03,https://patents.google.com/patent/US11545620B2/en,https://patentimages.storage.googleapis.com/d7/57/6f/4c9340c0900baf/US11545620-20230103-D00000.png
US-7860351-B2,Spin-injection magnetoresistance effect element ,Sony Corporation,Kojiro Yagami,2005-03-25,2006-03-16,2010-12-28,2010-12-28,https://patents.google.com/patent/US7860351B2/en,https://patentimages.storage.googleapis.com/88/c4/72/38850edc5426d7/US07860351-20101228-D00000.png
US-6606263-B1,Non-disturbing programming scheme for magnetic RAM ,Taiwan Semiconductor Manufacturing Company,Denny Tang,2002-04-19,2002-04-19,2003-08-12,2003-08-12,https://patents.google.com/patent/US6606263B1/en,https://patentimages.storage.googleapis.com/7c/9a/dc/e39c311659e9d6/US06606263-20030812-D00000.png
US-9524765-B2,Differential magnetic tunnel junction pair including a sense layer with a high coercivity portion ,Qualcomm Incorporated,"Yu Lu, Seung Hyuk Kang",2014-08-15,2014-08-15,2016-12-20,2016-12-20,https://patents.google.com/patent/US9524765B2/en,https://patentimages.storage.googleapis.com/9f/de/2a/d2db2a18c8fc12/US09524765-20161220-D00000.png
US-10424326-B1,Magnetic flux guiding device with antiferromagnetically coupled (AFC) spin polarizer in assisted writing application ,"Headway Technologies, Inc.","Wenyu Chen, Shohei Kawasaki, Tetsuya Roppongi, Yan Wu",2018-11-21,2018-11-21,2019-09-24,2019-09-24,https://patents.google.com/patent/US10424326B1/en,https://patentimages.storage.googleapis.com/19/5a/3e/9077a0023daec5/US10424326-20190924-D00000.png
US-8687414-B2,Magnetic memory element and magnetic random access memory ,Nec Corporation,"Kiyokazu Nagahara, Shunsuke Fukami, Nobuyuki Ishiwata, Tetsuhiro Suzuki, Norikazu Ohshima",2008-12-25,2009-12-24,2014-04-01,2014-04-01,https://patents.google.com/patent/US8687414B2/en,https://patentimages.storage.googleapis.com/92/64/45/20f2dfe71f6748/US08687414-20140401-D00000.png
US-8643130-B2,Magnetic stack and memory cell comprising such a stack ,Commissariat A L'energie Atomique Et Aux Energies Alternatives,"Sebastien Bandiera, Bernard Dieny, Bernard Rodmacq",2011-06-07,2012-06-07,2014-02-04,2014-02-04,https://patents.google.com/patent/US8643130B2/en,https://patentimages.storage.googleapis.com/e5/a0/cd/27563077cda090/US08643130-20140204-D00000.png
US-10354710-B2,Magnetoelectric random access memory array and methods of operating the same ,Sandisk Technologies Llc,"Christopher Petti, Neil Robertson, Abhijit Bandyopadhyay",2017-07-24,2017-10-10,2019-07-16,2019-07-16,https://patents.google.com/patent/US10354710B2/en,https://patentimages.storage.googleapis.com/57/bf/79/31a39f36660480/US10354710-20190716-D00000.png
US-9130151-B2,Method and system for providing magnetic tunneling junctions usable in spin transfer torque magnetic memories ,"Samsung Electronics Co., Ltd.",William H. Butler,2010-01-11,2012-07-13,2015-09-08,2015-09-08,https://patents.google.com/patent/US9130151B2/en,https://patentimages.storage.googleapis.com/48/28/0f/bc87043eec2783/US09130151-20150908-D00000.png
US-7808747-B2,"Magnetoresistive effect element, magnetic head and magnetic recording/reproducing apparatus ",Kabushiki Kaisha Toshiba,"Yoshihiko Fuji, Hideaki Fukuzawa, Hiromi Yuasa, Hitoshi Iwasaki",2006-02-16,2007-02-06,2010-10-05,2010-10-05,https://patents.google.com/patent/US7808747B2/en,https://patentimages.storage.googleapis.com/18/a4/f3/cb81e4738ed1aa/US07808747-20101005-D00000.png
US-10134457-B1,Cross-point spin accumulation torque MRAM ,Sandisk Technologies Llc,"Goran Mihajlovic, Jordan Katine, Neil Robertson, Neil Smith",2017-08-31,2017-08-31,2018-11-20,2018-11-20,https://patents.google.com/patent/US10134457B1/en,https://patentimages.storage.googleapis.com/df/77/9b/10aa366f9cf8ee/US10134457-20181120-D00000.png
US-8836057-B2,Magnetoresistive elements having protrusion from free layer and memory devices including the same ,"Samsung Electronics Co., Ltd.","Sung-Chul Lee, Ung-hwan Pi, Kwang-Seok Kim, Kee-Won Kim, Young-man Jang",2012-05-18,2012-10-31,2014-09-16,2014-09-16,https://patents.google.com/patent/US8836057B2/en,https://patentimages.storage.googleapis.com/e0/1f/87/6342fb764b14f8/US08836057-20140916-D00000.png
US-8665639-B2,Magnetoresistive element and magnetic memory ,Kabushiki Kaisha Toshiba,"Toshihiko Nagase, Tadashi Kai, Katsuya Nishiyama, Eiji Kitagawa, Tadaomi Daibou, Masahiko Nakayama, Makoto Nagamine, Shigeto Fukatsu, Masatoshi Yoshikawa, Hiroaki Yoda",2010-03-31,2012-02-28,2014-03-04,2014-03-04,https://patents.google.com/patent/US8665639B2/en,https://patentimages.storage.googleapis.com/d0/c6/31/e3eac87d119fe6/US08665639-20140304-D00000.png
US-8604569-B2,Magnetoresistive element ,Kabushiki Kaisha Toshiba,"Keiji Hosotani, Yoshiaki Asao",2007-10-03,2008-10-01,2013-12-10,2013-12-10,https://patents.google.com/patent/US8604569B2/en,https://patentimages.storage.googleapis.com/74/85/3c/de04ab8fa5c0e5/US08604569-20131210-D00000.png
US-9356230-B2,Perpendicular magnetization storage element and storage device ,Sony Corporation,"Hiroyuki Uchida, Masanori Hosomi, Hiroyuki Ohmori, Kazuhiro Bessho, Yutaka Higo, Tetsuya Asayama, Kazutaka Yamane",2011-05-23,2014-09-05,2016-05-31,2016-05-31,https://patents.google.com/patent/US9356230B2/en,https://patentimages.storage.googleapis.com/5d/d5/05/7cf66f49665cb7/US09356230-20160531-D00000.png
US-9508924-B2,Method and system for providing rare earth magnetic junctions usable in spin transfer torque magnetic random access memory applications ,"Samsung Electronics Co., Ltd.","Xueti Tang, Jangeun Lee",2014-07-03,2015-06-04,2016-11-29,2016-11-29,https://patents.google.com/patent/US9508924B2/en,https://patentimages.storage.googleapis.com/1c/ae/c6/b14ce2a886aa54/US09508924-20161129-D00000.png
US-7018725-B2,"Magneto-resistance effect element magneto-resistance effect memory cell, MRAM, and method for performing information write to or read from the magneto-resistance effect memory cell ","Matsushita Electric Industrial Co., Ltd.","Akihiro Odagawa, Hiroshi Sakakima, Masayoshi Hiramoto, Nozomu Matsukawa",1999-06-17,2001-12-28,2006-03-28,2006-03-28,https://patents.google.com/patent/US7018725B2/en,https://patentimages.storage.googleapis.com/11/e2/9e/ae693964732705/US07018725-20060328-D00000.png
US-8378438-B2,Method and system for providing magnetic elements having enhanced magnetic anisotropy and memories using such magnetic elements ,"Grandis, Inc.","Dmytro Apalkov, Yunfei Ding",2008-12-04,2008-12-04,2013-02-19,2013-02-19,https://patents.google.com/patent/US8378438B2/en,https://patentimages.storage.googleapis.com/1c/38/a8/d37a723bee8322/US08378438-20130219-D00000.png
US-9577181-B2,Magnetic junctions using asymmetric free layers and suitable for use in spin transfer torque memories ,"Samsung Electronics Co., Ltd.","Xueti Tang, Jangeun Lee",2014-07-03,2015-10-12,2017-02-21,2017-02-21,https://patents.google.com/patent/US9577181B2/en,https://patentimages.storage.googleapis.com/42/fb/18/6856e2993ae0a7/US09577181-20170221-D00000.png
US-9299918-B2,Magnetoresistive element and magnetic memory ,Kabushiki Kaisha Toshiba,"Tadaomi Daibou, Minoru Amano, Daisuke Saida, Junichi Ito, Yuichi Ohsawa, Chikayoshi Kamata, Saori Kashiwada, Hiroaki Yoda",2011-03-25,2014-10-01,2016-03-29,2016-03-29,https://patents.google.com/patent/US9299918B2/en,https://patentimages.storage.googleapis.com/e3/38/99/2e6054bcf74beb/US09299918-20160329-D00000.png
US-9799382-B2,Method for providing a magnetic junction on a substrate and usable in a magnetic device ,"Samsung Electronics Co., Ltd.","Dustin William Erickson, Xueti Tang, Jangeun Lee, Eugene Chen",2014-09-21,2015-09-11,2017-10-24,2017-10-24,https://patents.google.com/patent/US9799382B2/en,https://patentimages.storage.googleapis.com/44/62/5b/03fb9b193f95ad/US09799382-20171024-D00000.png
