search URL:,https://patents.google.com/?q=%28%22memristor%22%29&q=%28%22MRAM%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH&oq=%28%22Semiconductor+inspection+equipment+for+mass+production%22%29+country:US+status:GRANT+language:ENGLISH+type:PATENT
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-9940984-B1,Shared command address (C/A) bus for multiple memory channels ,Intel Corporation,"Md Altaf HOSSAIN, Nagi Aboulenein, Jayapratap BHARATHAN",2016-09-28,2016-09-28,2018-04-10,2018-04-10,https://patents.google.com/patent/US9940984B1/en,https://patentimages.storage.googleapis.com/1b/d5/77/a6e36bcf6ce568/US09940984-20180410-D00000.png
US-11271994-B2,Technologies for providing selective offload of execution to the edge ,Intel Corporation,"Francesc Guim Bernat, Ned Smith, Thomas Willhalm, Karthik Kumar, Timothy Verrall",2018-12-28,2018-12-28,2022-03-08,2022-03-08,https://patents.google.com/patent/US11271994B2/en,https://patentimages.storage.googleapis.com/a7/f7/78/bfe394e1dcf3e0/US11271994-20220308-D00000.png
US-10043576-B2,Phase change memory devices and systems having reduced voltage threshold drift and associated methods ,Intel Corporation,Mattia Robustelli,2015-12-26,2017-02-28,2018-08-07,2018-08-07,https://patents.google.com/patent/US10043576B2/en,https://patentimages.storage.googleapis.com/fc/9a/f8/b9d3b2c90152d4/US10043576-20180807-D00000.png
US-10256842-B2,Technologies for correcting flipped bits for an error correction decode process ,Intel Corporation,Zion S. Kwok,2016-03-03,2016-03-03,2019-04-09,2019-04-09,https://patents.google.com/patent/US10256842B2/en,https://patentimages.storage.googleapis.com/05/ff/5b/af6603046ea647/US10256842-20190409-D00000.png
US-9250990-B2,Use of error correction pointers to handle errors in memory ,Intel Corporation,"Ravi H. Motwani, Kiran Pangal",2013-09-24,2013-09-24,2016-02-02,2016-02-02,https://patents.google.com/patent/US9250990B2/en,https://patentimages.storage.googleapis.com/8c/83/cf/a15561a56688d4/US09250990-20160202-D00000.png
US-9298552-B2,Using read values from previous decoding operations to calculate soft bit information in an error recovery operation ,Intel Corporation,"Lark-Hoon Leem, Xin Guo, Ravi H. Motwani, Rosanna YEE, Scott E. Nelson",2013-09-27,2013-09-27,2016-03-29,2016-03-29,https://patents.google.com/patent/US9298552B2/en,https://patentimages.storage.googleapis.com/17/45/42/1d47d85e727747/US09298552-20160329-D00000.png
US-10649813-B2,Arbitration across shared memory pools of disaggregated memory devices ,Intel Corporation,"Mark A. Schmisseur, Francesc Guim Bernat, Andrew J. Herdrich, Karthik Kumar",2018-03-29,2018-03-29,2020-05-12,2020-05-12,https://patents.google.com/patent/US10649813B2/en,https://patentimages.storage.googleapis.com/57/e5/93/c2d3a303a05f7c/US10649813-20200512-D00000.png
US-11620239-B2,Domain register for instructions being executed in computer processors ,"Micron Technology, Inc.",Steven Jeffrey Wallach,2018-08-30,2021-01-21,2023-04-04,2023-04-04,https://patents.google.com/patent/US11620239B2/en,https://patentimages.storage.googleapis.com/06/4a/ca/2a2e3607b3b605/US11620239-20230404-D00000.png
US-10163977-B1,Chalcogenide memory device components and composition ,"Micron Technology, Inc.","Paolo Fantini, F. Daniel Gealy, Enrico Varesi, Swapnil A. Lengade",2017-03-22,2017-03-22,2018-12-25,2018-12-25,https://patents.google.com/patent/US10163977B1/en,https://patentimages.storage.googleapis.com/e8/76/c0/81b41ae136cfcb/US10163977-20181225-D00000.png
US-10108512-B2,Validation of memory on-die error correction code ,Intel Corporation,"John B. Halbert, Kuljit S. Bains",2016-04-01,2016-04-01,2018-10-23,2018-10-23,https://patents.google.com/patent/US10108512B2/en,https://patentimages.storage.googleapis.com/6f/b3/03/d86ced9d1dc779/US10108512-20181023-D00000.png
US-10592408-B2,"Apparatus, computer program product, system, and method for managing multiple regions of a memory device ",Intel Corporation,"Peng Li, Sanjeev N. Trika",2017-09-13,2017-09-13,2020-03-17,2020-03-17,https://patents.google.com/patent/US10592408B2/en,https://patentimages.storage.googleapis.com/ab/37/77/5644ba2584d6bf/US10592408-20200317-D00000.png
US-10936903-B2,Technologies for labeling and validating human-machine interface high definition-map data ,Intel Corporation,"Domingo Gonzalez, Ignacio J. Alvarez, Mehrnaz Khodam Hazrati, Christopher Lopez-Araiza",2019-03-30,2019-03-30,2021-03-02,2021-03-02,https://patents.google.com/patent/US10936903B2/en,https://patentimages.storage.googleapis.com/39/3d/66/ef4d3dc93e7689/US10936903-20210302-D00000.png
US-9411405-B2,Method for reducing power consumption in solid-state storage device ,Intel Corporation,"Knut S. Grimsrud, Jawad B. Khan",2013-03-14,2015-08-17,2016-08-09,2016-08-09,https://patents.google.com/patent/US9411405B2/en,https://patentimages.storage.googleapis.com/db/6a/65/a556ca551fb3c2/US09411405-20160809-D00000.png
US-10877467-B2,Structured server access for manufactured product based on scanning of encoded images ,"Micron Technology, Inc.",Giuseppe Principato,2019-05-09,2019-05-09,2020-12-29,2020-12-29,https://patents.google.com/patent/US10877467B2/en,https://patentimages.storage.googleapis.com/a5/14/a4/f0ffb30e729805/US10877467-20201229-D00000.png
US-9405621-B2,"Green eMMC device (GeD) controller with DRAM data persistence, data-type splitting, meta-page grouping, and diversion of temp files for enhanced flash endurance ","Super Talent Technology, Corp.","Frank Yu, Abraham C. Ma, Shimon Chen",2012-12-28,2014-06-06,2016-08-02,2016-08-02,https://patents.google.com/patent/US9405621B2/en,https://patentimages.storage.googleapis.com/1a/76/19/2cbfa64370f01f/US09405621-20160802-D00000.png
US-9412821-B2,Stacked thin channels for boost and leakage improvement ,Intel Corporation,"Fatma Arzum Simsek-Ege, Jie Jason Sun, Benben Li, Srikant Jayanti, Han Zhao, Guangyu Huang, Haitao Liu",2014-03-21,2015-11-05,2016-08-09,2016-08-09,https://patents.google.com/patent/US9412821B2/en,https://patentimages.storage.googleapis.com/c9/38/cc/69be01671be4f0/US09412821-20160809-D00000.png
US-11069425-B2,Multi-level memory repurposing technology to process a request to modify a configuration of a persistent storage media ,Intel Corporation,"Jim S. Baca, Joseph Tarango",2018-08-21,2018-08-21,2021-07-20,2021-07-20,https://patents.google.com/patent/US11069425B2/en,https://patentimages.storage.googleapis.com/e3/da/05/b6c480938cd10d/US11069425-20210720-D00000.png
US-9208897-B2,Configuring storage cells ,Intelligent Intellectual Property Holdings 2 Llc,"John Strasser, David Flynn, Jeremy Fillingim, Robert Wood",2010-01-27,2014-09-02,2015-12-08,2015-12-08,https://patents.google.com/patent/US9208897B2/en,https://patentimages.storage.googleapis.com/e6/c2/3c/e0e5481cff04de/US09208897-20151208-D00000.png
US-10299158-B2,Vehicle-to-vehicle (V2V) sensor sharing ,Qualcomm Incorporated,"Shailesh Patil, Junyi Li",2016-12-02,2017-08-01,2019-05-21,2019-05-21,https://patents.google.com/patent/US10299158B2/en,https://patentimages.storage.googleapis.com/60/c9/69/fcf241d8b49f5a/US10299158-20190521-D00000.png
US-10656873-B2,Technologies for prioritizing execution of storage commands ,Intel Corporation,"John W. Carroll, David Cohen, James R. Harris, Eric Dahlen",2016-12-21,2016-12-21,2020-05-19,2020-05-19,https://patents.google.com/patent/US10656873B2/en,https://patentimages.storage.googleapis.com/c8/aa/ba/80f113c5098828/US10656873-20200519-D00000.png
US-10783048-B2,High performance persistent memory ,Intel Corporation,"Mohan J. Kumar, Murugasamy K. Nachimuthu, George Vergis",2015-06-26,2017-10-09,2020-09-22,2020-09-22,https://patents.google.com/patent/US10783048B2/en,https://patentimages.storage.googleapis.com/9f/a6/23/65e714f4e4aa1a/US10783048-20200922-D00000.png
US-9361029-B2,"System, method, and apparatus for improving the utility of storage media ","SanDisk Technologies, Inc.","John Strasser, David Flynn, Jeremy Fillingim, Robert Wood, Jea Hyun, Hairong Sun",2010-01-27,2015-01-30,2016-06-07,2016-06-07,https://patents.google.com/patent/US9361029B2/en,https://patentimages.storage.googleapis.com/17/aa/cc/e30946d862f9a9/US09361029-20160607-D00000.png
US-8429436-B2,"Apparatus, system, and method for power reduction in a storage device ","Fusion-Io, Inc.","Jeremy Fillingim, John Strasser, Jonathan Thatcher",2009-09-09,2010-09-09,2013-04-23,2013-04-23,https://patents.google.com/patent/US8429436B2/en,https://patentimages.storage.googleapis.com/ce/2d/4f/b1739d9c0d583c/US08429436-20130423-D00000.png
US-10432639-B1,Security management for graph analytics ,"Amazon Technologies, Inc.","Bradley R. Bebee, Bryan B. Thompson",2017-05-04,2017-05-04,2019-10-01,2019-10-01,https://patents.google.com/patent/US10432639B1/en,https://patentimages.storage.googleapis.com/d7/7b/db/a28b936341719d/US10432639-20191001-D00000.png
US-11816100-B2,Dynamically materialized views for sheets based data ,"Amazon Technologies, Inc.","Anupam Srivastava, Syed Kamran Masood, Adam Bosworth, Ian Eslick, Mohammad Asif Ali Khan, Joseph Rozenfeld",2019-06-25,2021-12-03,2023-11-14,2023-11-14,https://patents.google.com/patent/US11816100B2/en,https://patentimages.storage.googleapis.com/92/ef/eb/8583165b57d761/US11816100-20231114-D00000.png
US-11722390-B2,Establishing secured connections between premises outside a provider network ,"Amazon Technologies, Inc.","Upendra Bhalchandra Shevade, Daniel Massaguer, Kyle Benjamin Schultheiss, Gregory Rustin Rogers",2014-05-09,2020-04-10,2023-08-08,2023-08-08,https://patents.google.com/patent/US11722390B2/en,https://patentimages.storage.googleapis.com/7a/1b/15/28837f21772521/US11722390-20230808-D00000.png
US-10970518-B1,Voxel-based feature learning network ,Apple Inc.,"Yin Zhou, Cuneyt O. Tuzel, Jerremy Holland",2017-11-14,2018-11-13,2021-04-06,2021-04-06,https://patents.google.com/patent/US10970518B1/en,https://patentimages.storage.googleapis.com/f5/56/f0/92524aba5e2b60/US10970518-20210406-D00000.png
US-9613078-B2,Multi-database log with multi-item transaction support ,"Amazon Technologies, Inc.","Allan Henry Vermeulen, Jacob Adam Gabrielson, Christopher Richard Jacques de Kadt",2014-06-26,2014-06-26,2017-04-04,2017-04-04,https://patents.google.com/patent/US9613078B2/en,https://patentimages.storage.googleapis.com/91/48/9c/895cee889989c5/US09613078-20170404-D00000.png
US-9356883-B1,Allocating cloud-hosted application resources using end-user metrics ,"Amazon Technologies, Inc.",Apolak Borthakur,2014-05-29,2014-05-29,2016-05-31,2016-05-31,https://patents.google.com/patent/US9356883B1/en,https://patentimages.storage.googleapis.com/da/e8/ea/bfebc22962e81c/US09356883-20160531-D00000.png
US-9697130-B2,Systems and methods for storage service automation ,Sandisk Technologies Llc,"Jaidil Karippara, Pavan Pamula, Yuepeng Feng, Vikuto Atoka Sema",2014-06-25,2014-07-16,2017-07-04,2017-07-04,https://patents.google.com/patent/US9697130B2/en,https://patentimages.storage.googleapis.com/72/1d/ee/10815df063c307/US09697130-20170704-D00000.png
US-9979596-B2,Configuration discovery service data visualization ,"Amazon Technologies, Inc.","Hariharan Subramanian, Vijay Dheeraj Reddy Mandadi, Ramapulla Reddy Chennuru, Karthikeyan NATARAJAN, Gunja Agrawal, Long Kim Do",2016-06-22,2016-06-22,2018-05-22,2018-05-22,https://patents.google.com/patent/US9979596B2/en,https://patentimages.storage.googleapis.com/e5/1d/f3/d2a2a478cf07ab/US09979596-20180522-D00000.png
US-9813379-B1,Virtual private gateways using compute instances ,"Amazon Technologies, Inc.","Upendra Bhalchandra Shevade, Gregory Rustin Rogers, Kevin Christopher Miller, Bashuman Deb, Michael Brooke Furr",2014-05-09,2014-05-09,2017-11-07,2017-11-07,https://patents.google.com/patent/US9813379B1/en,https://patentimages.storage.googleapis.com/63/2f/c3/5963bbd603dace/US09813379-20171107-D00000.png
US-9875180-B2,Systems and methods for managing storage compression operations ,Sandisk Technologies Llc,"Nisha Talagala, Torben Mathiasen, Dhananjoy Das, David Flynn",2014-02-24,2014-07-17,2018-01-23,2018-01-23,https://patents.google.com/patent/US9875180B2/en,https://patentimages.storage.googleapis.com/6d/5c/6a/4f103fb7fcaba8/US09875180-20180123-D00000.png
US-10518473-B2,Parts arrangement determination for a 3D printer build envelope ,"Hewlett-Packard Development Company, L.P.","Wei Huang, Jun Zeng, Yan Zhao, Scott White, Sebastia Cortes i Herms",2015-07-31,2015-07-31,2019-12-31,2019-12-31,https://patents.google.com/patent/US10518473B2/en,https://patentimages.storage.googleapis.com/a2/97/74/0f3a936a635b6b/US10518473-20191231-D00000.png
US-10102144-B2,"Systems, methods and interfaces for data virtualization ",Sandisk Technologies Llc,"Swaminathan Sundararaman, Nisha Talagala, Sriram Subramanian",2013-04-16,2014-04-15,2018-10-16,2018-10-16,https://patents.google.com/patent/US10102144B2/en,https://patentimages.storage.googleapis.com/93/2e/23/a1c0df5d2b2c33/US10102144-20181016-D00000.png
US-10019320-B2,Systems and methods for distributed atomic storage operations ,Sandisk Technologies Llc,"Nisha Talagala, Dhananjoy Das, Swaminathan Sundararaman, Ashish Batwara, Nick Piggin",2013-10-18,2014-06-06,2018-07-10,2018-07-10,https://patents.google.com/patent/US10019320B2/en,https://patentimages.storage.googleapis.com/a2/cf/01/64507e9e69b498/US10019320-20180710-D00000.png
US-9716620-B2,Constructing a network enabling layer-2 interconnection of data centers ,Hewlett Packard Enterprise Development Lp,"Wan Zhou, Guoping Zhu",2011-09-01,2015-12-11,2017-07-25,2017-07-25,https://patents.google.com/patent/US9716620B2/en,https://patentimages.storage.googleapis.com/e3/d1/e8/e37cc7734b4eb2/US09716620-20170725-D00000.png
US-9712386-B1,Grouping routing resources for isolated virtual network traffic management ,"Amazon Technologies, Inc.","Po-Chun Chen, Russell Richard Leighton, Wesley Douglas Doonan, Kevin Christopher Miller",2015-02-18,2015-02-18,2017-07-18,2017-07-18,https://patents.google.com/patent/US9712386B1/en,https://patentimages.storage.googleapis.com/4b/c9/d0/34350a983aa7d6/US09712386-20170718-D00000.png
US-10893004-B2,Configurable detection of network traffic anomalies at scalable virtual traffic hubs ,"Amazon Technologies, Inc.",Paul John Tillotson,2018-11-20,2018-11-20,2021-01-12,2021-01-12,https://patents.google.com/patent/US10893004B2/en,https://patentimages.storage.googleapis.com/4d/94/8d/ac99fee3db30c7/US10893004-20210112-D00000.png
US-10389709-B2,Securing client-specified credentials at cryptographically attested resources ,"Amazon Technologies, Inc.","Nachiketh Rao Potlapally, Andrew Jeffrey Doane, Eric Jason Brandwine, Robert Eric Fitzgerald",2014-02-24,2014-02-24,2019-08-20,2019-08-20,https://patents.google.com/patent/US10389709B2/en,https://patentimages.storage.googleapis.com/48/a0/6f/37671a0db510b0/US10389709-20190820-D00000.png
US-9767032-B2,Systems and methods for cache endurance ,Sandisk Technologies Llc,"Nisha Talagala, Ned D. Plasson, Jingpei Yang, Robert Wood, Swaminathan Sundararaman, Gregory N. Gillis",2012-01-12,2013-12-05,2017-09-19,2017-09-19,https://patents.google.com/patent/US9767032B2/en,https://patentimages.storage.googleapis.com/52/9c/c5/eb76bff7650157/US09767032-20170919-D00000.png
US-9619278-B2,Log-based concurrency control using signatures ,"Amazon Technologies, Inc.",Allan Henry Vermeulen,2014-06-26,2014-06-26,2017-04-11,2017-04-11,https://patents.google.com/patent/US9619278B2/en,https://patentimages.storage.googleapis.com/08/09/ee/dda299d9da9336/US09619278-20170411-D00000.png
US-9880933-B1,Distributed in-memory buffer cache system using buffer cache nodes ,"Amazon Technologies, Inc.","Anurag Windlass Gupta, Matthew David Allen",2013-11-20,2013-11-20,2018-01-30,2018-01-30,https://patents.google.com/patent/US9880933B1/en,https://patentimages.storage.googleapis.com/b9/e0/99/0fcf167c567479/US09880933-20180130-D00000.png
US-10853182-B1,Scalable log-based secondary indexes for non-relational databases ,"Amazon Technologies, Inc.","Akshat Vig, Lokendra Singh Panwar, Subramanian Sankara Subramanian, Rajaprabhu Thiruchi Loganathan, Parikshit Shivajirao Pol, Rama Krishna Sandeep Pokkunuri, Harini Chandrasekharan",2015-12-21,2015-12-21,2020-12-01,2020-12-01,https://patents.google.com/patent/US10853182B1/en,https://patentimages.storage.googleapis.com/9b/62/56/3ff07de85f8115/US10853182-20201201-D00000.png
US-10133663-B2,Systems and methods for persistent address space management ,Longitude Enterprise Flash S.A.R.L.,"David Atkisson, David Nellans, David Flynn, Jens Axboe, Michael Zappe",2010-12-17,2013-10-03,2018-11-20,2018-11-20,https://patents.google.com/patent/US10133663B2/en,https://patentimages.storage.googleapis.com/b1/ea/c9/6214658cb299ab/US10133663-20181120-D00000.png
US-10275113-B2,3D visualization ,"Hewlett-Packard Development Company, L.P.","Chih Pin Hsiao, Gregory William Cook, Jishang Wei, Mithra Vankipuram, Nelson L Chang",2014-12-19,2014-12-19,2019-04-30,2019-04-30,https://patents.google.com/patent/US10275113B2/en,https://patentimages.storage.googleapis.com/64/4c/db/fde0c0089d39c6/US10275113-20190430-D00000.png
US-10073630-B2,Systems and methods for log coordination ,Sandisk Technologies Llc,"Jingpei Yang, Nisha Talagala, Swaminathan Sundararaman, Ned Plasson, Gregory N. Gillis",2013-11-08,2013-11-08,2018-09-11,2018-09-11,https://patents.google.com/patent/US10073630B2/en,https://patentimages.storage.googleapis.com/7a/be/f3/3ebbae1323f21e/US10073630-20180911-D00000.png
US-10810127-B2,Solid-state hard disk and data access method for use with solid-state hard disk ,"Shenzhen Dapu Microelectronics Co., Ltd.","Haibo HE, Qing Yang",2016-08-19,2019-01-18,2020-10-20,2020-10-20,https://patents.google.com/patent/US10810127B2/en,https://patentimages.storage.googleapis.com/7c/0b/53/064b85b343b620/US10810127-20201020-D00000.png
US-11469964-B2,Extension resource groups of provider network services ,"Amazon Technologies, Inc.","Anthony Nicholas Liguori, Matthew Shawn Wilson",2018-11-20,2020-11-06,2022-10-11,2022-10-11,https://patents.google.com/patent/US11469964B2/en,https://patentimages.storage.googleapis.com/6b/44/26/2221f5fca44048/US11469964-20221011-D00000.png
US-10031935-B1,Customer-requested partitioning of journal-based storage systems ,"Amazon Technologies, Inc.","Timothy Daniel Cole, John Michael Morkel, Tate Andrew Certain, Christopher Richard Jacques de Kadt, Artem Danilov, Andrew Wayne Ross, Allan Henry Vermeulen",2015-08-21,2015-08-21,2018-07-24,2018-07-24,https://patents.google.com/patent/US10031935B1/en,https://patentimages.storage.googleapis.com/61/db/ac/bfa096bf630737/US10031935-20180724-D00000.png
US-10824959-B1,Explainers for machine learning classifiers ,"Amazon Technologies, Inc.","Bibaswan Kumar Chatterjee, Srinivasan Sengamedu Hanumantha Rao",2016-02-16,2016-02-16,2020-11-03,2020-11-03,https://patents.google.com/patent/US10824959B1/en,https://patentimages.storage.googleapis.com/2d/54/1e/1f8517b48a3722/US10824959-20201103-D00000.png
US-10019353-B2,Systems and methods for referencing data on a storage medium ,Longitude Enterprise Flash S.A.R.L.,"Evan Orme, James G. Peterson, Kevin Vigor, David Flynn",2012-03-02,2013-06-24,2018-07-10,2018-07-10,https://patents.google.com/patent/US10019353B2/en,https://patentimages.storage.googleapis.com/d0/98/09/4f213dfbcad9fd/US10019353-20180710-D00000.png
US-10776276-B2,Bypass storage class memory read cache based on a queue depth threshold ,Hewlett Packard Enterprise Development Lp,"Gurinder Shergill, Kouei Yamada",2018-11-30,2018-11-30,2020-09-15,2020-09-15,https://patents.google.com/patent/US10776276B2/en,https://patentimages.storage.googleapis.com/08/c9/f8/7793f2d1f04759/US10776276-20200915-D00000.png
US-9525672-B2,Multi-faceted compute instance identity ,"Amazon Technologies, Inc.","Todd Lawrence Cignetti, Peter Zachary Bowen, Andrew Jeffrey Doane, Alexander Edward Schoof",2014-12-19,2014-12-19,2016-12-20,2016-12-20,https://patents.google.com/patent/US9525672B2/en,https://patentimages.storage.googleapis.com/e4/1c/dc/e86ad61bdc01bd/US09525672-20161220-D00000.png
US-9251052-B2,Systems and methods for profiling a non-volatile cache having a logical-to-physical translation layer ,Intelligent Intellectual Property Holdings 2 Llc,"Nisha Talagala, Swaminathan Sundararaman, Amar Mudrankit",2012-01-12,2013-02-22,2016-02-02,2016-02-02,https://patents.google.com/patent/US9251052B2/en,https://patentimages.storage.googleapis.com/26/55/69/f95d2b5a9f026c/US09251052-20160202-D00000.png
US-10825534-B2,Per row activation count values embedded in storage cell array storage cells ,Intel Corporation,William NALE,2018-10-26,2018-10-26,2020-11-03,2020-11-03,https://patents.google.com/patent/US10825534B2/en,https://patentimages.storage.googleapis.com/20/85/5d/aec847eb0cafcd/US10825534-20201103-D00000.png
US-9842128-B2,Systems and methods for atomic storage operations ,Sandisk Technologies Llc,"Nisha Talagala, David Flynn, Swaminathan Sundararaman, Sriram Subramanian, David Nellans, Robert Wipfel, John Strasser",2013-08-01,2014-06-24,2017-12-12,2017-12-12,https://patents.google.com/patent/US9842128B2/en,https://patentimages.storage.googleapis.com/41/c9/e0/5195bf3b5bd115/US09842128-20171212-D00000.png
US-10073656-B2,Systems and methods for storage virtualization ,Sandisk Technologies Llc,"Jerene Zhe Yang, Yang Luan, Brent Lim Tze Hao, Vikram Joshi, Michael Brown, Prashanth Radhakrishnan, David Flynn, Bhavesh Mehta",2012-01-27,2014-04-04,2018-09-11,2018-09-11,https://patents.google.com/patent/US10073656B2/en,https://patentimages.storage.googleapis.com/ae/8e/40/661d3d46c17c5e/US10073656-20180911-D00000.png
US-9195396-B2,Estimating access frequency statistics for storage device ,"SanDisk Technologies, Inc.","James G. Peterson, Swaminathan Sundararaman",2013-03-14,2013-03-14,2015-11-24,2015-11-24,https://patents.google.com/patent/US9195396B2/en,https://patentimages.storage.googleapis.com/4d/71/9b/285f8cd8fdeba2/US09195396-20151124-D00000.png
US-11715033-B2,Dynamically scaled training fleets for machine learning ,"Amazon Technologies, Inc.","Leo Parker Dirac, Rakesh Madhavan Nambiar, Avinash Aghoram Ravichandran",2015-05-22,2020-01-14,2023-08-01,2023-08-01,https://patents.google.com/patent/US11715033B2/en,https://patentimages.storage.googleapis.com/fb/70/3a/315e0afe196be5/US11715033-20230801-D00000.png
US-8667001-B2,Scalable database management software on a cluster of nodes using a shared-distributed flash memory ,Sandisk Enterprise Ip Llc,"Darpan Dinker, Andrew David Eckhardt, Darryl Manabu Ouye, Brian Walter O'Krafka, Earl T. Cohen, Thomas M. McWilliams",2008-03-20,2012-06-20,2014-03-04,2014-03-04,https://patents.google.com/patent/US8667001B2/en,https://patentimages.storage.googleapis.com/7f/76/3a/cca5025b8c47c8/US08667001-20140304-D00000.png
US-8543742-B2,Flash-memory device with RAID-type controller ,"Super Talent Electronics, Inc.","Frank Yu, Abraham C. Ma, Shimon Chen",2007-02-22,2012-06-12,2013-09-24,2013-09-24,https://patents.google.com/patent/US8543742B2/en,https://patentimages.storage.googleapis.com/57/11/44/5860bf7e09cb90/US08543742-20130924-D00000.png
US-10102117-B2,Systems and methods for cache and storage device coordination ,Sandisk Technologies Llc,"Nisha Talagala, Swaminathan Sundararaman",2012-01-12,2013-02-22,2018-10-16,2018-10-16,https://patents.google.com/patent/US10102117B2/en,https://patentimages.storage.googleapis.com/b3/5e/0e/2461f0dcca0207/US10102117-20181016-D00000.png
US-9798620-B2,Systems and methods for non-blocking solid-state memory ,Sandisk Technologies Llc,"Robert Wood, Jeremy Fillingim, Pankaj Mehra",2014-02-06,2014-08-01,2017-10-24,2017-10-24,https://patents.google.com/patent/US9798620B2/en,https://patentimages.storage.googleapis.com/a2/5b/aa/8aaf893e7baaa9/US09798620-20171024-D00000.png
US-8898376-B2,"Apparatus, system, and method for grouping data stored on an array of solid-state storage elements ","Fusion-Io, Inc.",Joshua Aune,2012-06-04,2012-06-04,2014-11-25,2014-11-25,https://patents.google.com/patent/US8898376B2/en,https://patentimages.storage.googleapis.com/4d/0b/e8/c7480e1aa976a0/US08898376-20141125-D00000.png
US-8725934-B2,Methods and appratuses for atomic storage operations ,"Fusion-Io, Inc.","Ashish Batwara, James G. Peterson, Nisha Talagala, Michael Zappe",2011-12-22,2011-12-22,2014-05-13,2014-05-13,https://patents.google.com/patent/US8725934B2/en,https://patentimages.storage.googleapis.com/81/26/78/ed4effc068864b/US08725934-20140513-D00000.png
US-8782344-B2,Systems and methods for managing cache admission ,"Fusion-Io, Inc.","Nisha Talagala, Swaminathan Sundararaman, Amar Mudrankit",2012-01-12,2012-01-12,2014-07-15,2014-07-15,https://patents.google.com/patent/US8782344B2/en,https://patentimages.storage.googleapis.com/40/21/9a/0d597298decb6a/US08782344-20140715-D00000.png
US-8321597-B2,Flash-memory device with RAID-type controller ,"Super Talent Electronics, Inc.","Frank Yu, Abraham C. Ma, Shimon Chen",2007-02-22,2011-08-03,2012-11-27,2012-11-27,https://patents.google.com/patent/US8321597B2/en,https://patentimages.storage.googleapis.com/34/33/8c/7e768f211caa59/US08321597-20121127-D00000.png
US-10013354-B2,"Apparatus, system, and method for atomic storage operations ",Sandisk Technologies Llc,"David Flynn, Stephan Uphoff, Xiangyong Ouyang, David Nellans, Robert Wipfel",2010-07-28,2011-07-28,2018-07-03,2018-07-03,https://patents.google.com/patent/US10013354B2/en,https://patentimages.storage.googleapis.com/22/e2/4d/c80f5dd0b731fa/US10013354-20180703-D00000.png
US-8621058-B2,Providing cloud-based computing services ,"Hewlett-Packard Development Company, L.P.","Anand Eswaran, Vamsi Krishna Devaki, Srinivas Guntupalli, Vishwas Venkatesh Pai",2010-10-28,2011-04-27,2013-12-31,2013-12-31,https://patents.google.com/patent/US8621058B2/en,https://patentimages.storage.googleapis.com/ee/c2/2f/d9137b6f470c06/US08621058-20131231-D00000.png
US-9047351-B2,Cluster of processing nodes with distributed global flash memory using commodity server technology ,Sandisk Enterprise Ip Llc,"Thomas A. Riddle, Darpan Dinker, Andrew D. Eckhardt, Michael J. Koster",2010-04-12,2011-04-11,2015-06-02,2015-06-02,https://patents.google.com/patent/US9047351B2/en,https://patentimages.storage.googleapis.com/2b/dc/4b/9d2cdacaaf0d72/US09047351-20150602-D00000.png
US-11120364-B1,Artificial intelligence system with customizable training progress visualization and automated recommendations for rapid interactive development of machine learning models ,"Amazon Technologies, Inc.","Sedat Gokalp, Tarun Gupta, Abhishek Dan",2018-06-14,2018-06-14,2021-09-14,2021-09-14,https://patents.google.com/patent/US11120364B1/en,https://patentimages.storage.googleapis.com/90/83/ba/552e516257660a/US11120364-20210914-D00000.png
US-9653166-B2,In-memory computational device ,Gsi Technology Inc.,"Avidan Akerib, Eli Ehrman",2013-11-28,2016-07-10,2017-05-16,2017-05-16,https://patents.google.com/patent/US9653166B2/en,https://patentimages.storage.googleapis.com/28/9f/b3/20c4cb7a3a92bb/US09653166-20170516-D00000.png
US-10749808-B1,Network flow management for isolated virtual networks ,"Amazon Technologies, Inc.",Colm MacCarthaigh,2015-06-10,2015-06-10,2020-08-18,2020-08-18,https://patents.google.com/patent/US10749808B1/en,https://patentimages.storage.googleapis.com/6d/a5/86/23391bc616297d/US10749808-20200818-D00000.png
US-10079044-B2,Processor with host and slave operating modes stacked with memory ,"Advanced Micro Devices, Inc.","Nuwan S. Jayasena, Gabriel H. Loh, Bradford M. Beckmann, James M. O'Connor, Lisa R. Hsu",2012-12-20,2012-12-20,2018-09-18,2018-09-18,https://patents.google.com/patent/US10079044B2/en,https://patentimages.storage.googleapis.com/98/25/8a/31f2a2abf0826c/US10079044-20180918-D00000.png
US-9069587-B2,System and method to cache hypervisor data ,"Stec, Inc.","Anurag Agarwal, Anand MITRA, Prasad Joshi, Kanishk Rastogi",2011-10-31,2012-10-26,2015-06-30,2015-06-30,https://patents.google.com/patent/US9069587B2/en,https://patentimages.storage.googleapis.com/da/a4/08/f5587b2ebd0b15/US09069587-20150630-D00000.png
US-9691480-B2,"Global bit line pre-charge circuit that compensates for process, operating voltage, and temperature variations ",Unity Semiconductor Corporation,"Chang Hua Siau, Bruce Lynn Bateman",2011-06-10,2016-07-08,2017-06-27,2017-06-27,https://patents.google.com/patent/US9691480B2/en,https://patentimages.storage.googleapis.com/1c/03/47/f9104a57348ecb/US09691480-20170627-D00000.png
