search URL:,https://patents.google.com/?q=%28%22spin%22%29+%28%22spin+torque%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10069064-B1,"Memory structure having a magnetic tunnel junction (MTJ) self-aligned to a T-shaped bottom electrode, and method of manufacturing the same ","Headway Technologies, Inc.","Jesmin Haq, Tom Zhong, Zhongjian Teng",2017-07-18,2017-07-18,2018-09-04,2018-09-04,https://patents.google.com/patent/US10069064B1/en,https://patentimages.storage.googleapis.com/9e/20/34/9452f11f22aed7/US10069064-20180904-D00000.png
US-9753858-B2,DRAM cache with tags and data jointly stored in physical rows ,"Advanced Micro Devices, Inc.","Gabriel H. Loh, Mark D. Hill",2011-11-30,2011-11-30,2017-09-05,2017-09-05,https://patents.google.com/patent/US9753858B2/en,https://patentimages.storage.googleapis.com/a4/6a/a5/ede523720f58e0/US09753858-20170905-D00000.png
US-10514855-B2,NVRAM path selection ,Hewlett Packard Enterprise Development Lp,Douglas L VOIGT,2012-12-19,2012-12-19,2019-12-24,2019-12-24,https://patents.google.com/patent/US10514855B2/en,https://patentimages.storage.googleapis.com/98/44/3f/52970ba5f7e849/US10514855-20191224-D00000.png
US-9767903-B2,Nonvolatile memory module having dual-port DRAM ,"Samsung Electronics Co., Ltd.",Youngjin Cho,2015-09-11,2016-09-09,2017-09-19,2017-09-19,https://patents.google.com/patent/US9767903B2/en,https://patentimages.storage.googleapis.com/c5/dc/9b/09441e2fb13d23/US09767903-20170919-D00000.png
US-10297263-B2,High band excitation signal generation ,Qualcomm Incorporated,"Pravin Kumar Ramadas, Daniel J. Sinder, Stephane Pierre Villette, Vivek Rajendran",2014-04-30,2017-06-01,2019-05-21,2019-05-21,https://patents.google.com/patent/US10297263B2/en,https://patentimages.storage.googleapis.com/f4/eb/4c/adde238ebded61/US10297263-20190521-D00000.png
US-10854209-B2,Multi-stream audio coding ,Qualcomm Incorporated,"Venkatraman Atti, Venkata Subrahmanyam Chandra Sekhar Chebiyyam",2017-10-03,2018-09-26,2020-12-01,2020-12-01,https://patents.google.com/patent/US10854209B2/en,https://patentimages.storage.googleapis.com/db/03/47/74528fcd04d8e9/US10854209-20201201-D00000.png
US-11102295-B2,"Methods, systems and devices for parallel network interface data structures with differential data storage and processing service capabilities ",Open Invention Network Llc,"Andrew Warfield, Mihir Nanavati",2014-02-21,2017-10-27,2021-08-24,2021-08-24,https://patents.google.com/patent/US11102295B2/en,https://patentimages.storage.googleapis.com/1e/f9/1e/7e88d083b5ca0d/US11102295-20210824-D00000.png
US-10404279-B2,Low BER hard-decision LDPC decoder ,Toshiba Memory Corporation,"Paul Edward HANHAM, David Malcolm SYMONS, Neil Buxton",2014-07-07,2018-09-21,2019-09-03,2019-09-03,https://patents.google.com/patent/US10404279B2/en,https://patentimages.storage.googleapis.com/51/93/6c/50ee0de6cafe2d/US10404279-20190903-D00000.png
US-9906885-B2,Methods and systems for inserting virtual sounds into an environment ,Qualcomm Incorporated,"Erik Visser, Lae-Hoon Kim, Raghuveer Peri",2016-07-15,2016-08-16,2018-02-27,2018-02-27,https://patents.google.com/patent/US9906885B2/en,https://patentimages.storage.googleapis.com/70/29/07/6f7c80d5946025/US09906885-20180227-D00000.png
US-10120589-B2,Method of adjusting read voltages applied by a nonvolatile memory device using information stored by a read history table ,"Samsung Electronics Co., Ltd.",Bong-Kil Jung,2014-11-07,2015-10-13,2018-11-06,2018-11-06,https://patents.google.com/patent/US10120589B2/en,https://patentimages.storage.googleapis.com/af/63/fa/d4a3350fa19ad5/US10120589-20181106-D00000.png
US-9923138-B2,Magnetic memory device and method for manufacturing the same ,"Samsung Electronics Co., Ltd.","Sang Hwan Park, Kwangseok KIM, Keewon Kim, Jae Hoon Kim, JoonMyoung LEE",2014-09-12,2016-12-12,2018-03-20,2018-03-20,https://patents.google.com/patent/US9923138B2/en,https://patentimages.storage.googleapis.com/74/9d/3c/57b90725dfcc7c/US09923138-20180320-D00000.png
US-9645746-B2,Systems and methods for support of non-volatile memory on a DDR memory channel ,Dell Products L.P.,"Stuart Allen Berke, Shawn J. Dube",2012-12-21,2016-01-18,2017-05-09,2017-05-09,https://patents.google.com/patent/US9645746B2/en,https://patentimages.storage.googleapis.com/59/92/b1/882e4ae4cda33e/US09645746-20170509-D00000.png
US-11094330-B2,Encoding of multiple audio signals ,Qualcomm Incorporated,"Venkatraman Atti, Venkata Subrahmanyam Chandra Sekhar Chebiyyam, Daniel Jared Sinder",2015-11-20,2020-02-28,2021-08-17,2021-08-17,https://patents.google.com/patent/US11094330B2/en,https://patentimages.storage.googleapis.com/49/43/eb/9c77292710554c/US11094330-20210817-D00000.png
US-9978381-B2,Encoding of multiple audio signals ,Qualcomm Incorporated,"Venkata Subrahmanyam Chandra Sekhar Chebiyyam, Venkatraman Atti",2016-02-12,2017-02-02,2018-05-22,2018-05-22,https://patents.google.com/patent/US9978381B2/en,https://patentimages.storage.googleapis.com/cb/99/f5/cf2e7bf13b84e2/US09978381-20180522-D00000.png
US-9407294-B2,Non-volatile memory controller with error correction (ECC) tuning via error statistics collection ,Kabushi Kaisha Toshiba.,"Paul Edward HANHAM, David Malcolm SYMONS, Neil Buxton",2014-07-07,2014-07-07,2016-08-02,2016-08-02,https://patents.google.com/patent/US9407294B2/en,https://patentimages.storage.googleapis.com/1f/e3/7f/511b65061f8321/US09407294-20160802-D00000.png
US-9184376-B2,Memory devices and methods of manufacturing the same ,"Samsung Electronics Co., Ltd.","Sang Hwan Park, Soonoh Park, Sangyong Kim, JoonMyoung LEE",2013-12-09,2014-06-26,2015-11-10,2015-11-10,https://patents.google.com/patent/US9184376B2/en,https://patentimages.storage.googleapis.com/70/97/54/83133997a62c66/US09184376-20151110-D00000.png
US-9378830-B2,Partial reprogramming of solid-state non-volatile memory cells ,Seagate Technology Llc,"Antoine Khoueir, Varun Voddi, Rodney Virgil Bowman",2013-07-16,2013-07-16,2016-06-28,2016-06-28,https://patents.google.com/patent/US9378830B2/en,https://patentimages.storage.googleapis.com/21/d0/55/4134e735b7464e/US09378830-20160628-D00000.png
US-11087771-B2,Inter-channel encoding and decoding of multiple high-band audio signals ,Qualcomm Incorporated,"Venkatraman Atti, Venkata Subrahmanyam Chandra Sekhar Chebiyyam",2016-02-12,2019-06-26,2021-08-10,2021-08-10,https://patents.google.com/patent/US11087771B2/en,https://patentimages.storage.googleapis.com/03/7e/eb/baa51d7c4ae099/US11087771-20210810-D00000.png
US-9881619-B2,Audio processing for an acoustical environment ,Qualcomm Incorporated,"Erik Visser, Wenliang Lu, Lae-Hoon Kim, Yinyi Guo, Shuhua Zhang",2016-03-25,2016-03-25,2018-01-30,2018-01-30,https://patents.google.com/patent/US9881619B2/en,https://patentimages.storage.googleapis.com/d1/2b/c2/2cd148827d5b84/US09881619-20180130-D00000.png
US-10755690-B2,Directional noise cancelling headset with multiple feedforward microphones ,Qualcomm Incorporated,"Asif Mohammad, Catalin Lacatus, Deepak Kumar Challa, Louis Dominic Oliveira",2018-06-11,2018-06-11,2020-08-25,2020-08-25,https://patents.google.com/patent/US10755690B2/en,https://patentimages.storage.googleapis.com/86/4c/0f/8a62e34f37ec18/US10755690-20200825-D00000.png
US-9461094-B2,Switching film structure for magnetic random access memory (MRAM) cell ,Qualcomm Incorporated,"Xia Li, Wei-Chuan Chen, Yu Lu, Kangho Lee, Seung Hyuk Kang",2014-07-17,2014-07-17,2016-10-04,2016-10-04,https://patents.google.com/patent/US9461094B2/en,https://patentimages.storage.googleapis.com/16/c0/a7/67b3cbe283025a/US09461094-20161004-D00000.png
US-9911485-B2,Method and apparatus for refreshing a memory cell ,Qualcomm Incorporated,"Deepti Vijayalakshmi Sriramagiri, Jung Pill Kim, Jungwon Suh, Xiangyu Dong",2013-11-11,2014-04-03,2018-03-06,2018-03-06,https://patents.google.com/patent/US9911485B2/en,https://patentimages.storage.googleapis.com/75/71/15/af49808b13b717/US09911485-20180306-D00000.png
US-9159910-B2,One-mask MTJ integration for STT MRAM ,Qualcomm Incorporated,"Seung H. Kang, David Bang, Kangho Lee",2008-04-21,2009-01-19,2015-10-13,2015-10-13,https://patents.google.com/patent/US9159910B2/en,https://patentimages.storage.googleapis.com/73/77/9f/1040bba8a96d8d/US09159910-20151013-D00000.png
US-8009456-B2,Resistance change type memory ,Kabushiki Kaisha Toshiba,"Naoharu Shimomura, Yoshiaki Asao",2008-01-11,2009-01-08,2011-08-30,2011-08-30,https://patents.google.com/patent/US8009456B2/en,https://patentimages.storage.googleapis.com/d6/91/09/5b6b1bf94d2a1e/US08009456-20110830-D00000.png
US-10073733-B1,System and method for in-memory computing ,Purdue Research Foundation,"Shubham Jain, Ashish Ranjan, Kaushik Roy, Anand Raghunathan",2017-09-01,2017-09-01,2018-09-11,2018-09-11,https://patents.google.com/patent/US10073733B1/en,https://patentimages.storage.googleapis.com/24/fa/bc/6dd08a98b1bb6e/US10073733-20180911-D00000.png
US-11340790-B2,Storage device for migrating data based on random read workload and operating method of the same ,SK Hynix Inc.,"Joo Young Lee, Kyeong Rho KIM, Kyung Hoon Lee",2017-07-07,2019-10-17,2022-05-24,2022-05-24,https://patents.google.com/patent/US11340790B2/en,https://patentimages.storage.googleapis.com/0d/15/f5/b808f7895c0965/US11340790-20220524-D00000.png
US-10607688-B2,Memory device and operating method thereof ,SK Hynix Inc.,"Jae Hyeon Shin, Sung Hyun Hwang",2018-05-18,2019-01-10,2020-03-31,2020-03-31,https://patents.google.com/patent/US10607688B2/en,https://patentimages.storage.googleapis.com/7b/68/12/e8660b63f89415/US10607688-20200331-D00000.png
US-11150843-B2,Storage device and method of operating the same ,SK Hynix Inc.,"Jin Soo Kim, Soong Sun SHIN",2017-08-22,2020-07-16,2021-10-19,2021-10-19,https://patents.google.com/patent/US11150843B2/en,https://patentimages.storage.googleapis.com/68/e9/9f/5f3fc84dd98d41/US11150843-20211019-D00000.png
US-11056176-B2,Memory device and operating method thereof ,SK Hynix Inc.,Jae Hyeon Shin,2019-03-14,2019-12-12,2021-07-06,2021-07-06,https://patents.google.com/patent/US11056176B2/en,https://patentimages.storage.googleapis.com/2a/75/b4/8a6ca4554ff2f8/US11056176-20210706-D00000.png
US-11170831-B2,Memory system and operating method of the memory system ,SK Hynix Inc.,Young-Sik Koh,2018-05-11,2020-06-08,2021-11-09,2021-11-09,https://patents.google.com/patent/US11170831B2/en,https://patentimages.storage.googleapis.com/54/fd/75/4cfee50bc5ba5f/US11170831-20211109-D00000.png
US-9927994-B2,Memory system and operating method thereof ,SK Hynix Inc.,Eu-Joon BYUN,2016-06-30,2017-02-16,2018-03-27,2018-03-27,https://patents.google.com/patent/US9927994B2/en,https://patentimages.storage.googleapis.com/50/b6/6c/5631ae3e7b06dc/US09927994-20180327-D00000.png
US-10366776-B2,Memory system for effectively organizing super memory block and operating method thereof ,SK Hynix Inc.,"Ik-sung OH, Byeong-Gyu PARK, Kyu-Min Lee",2016-11-29,2017-09-05,2019-07-30,2019-07-30,https://patents.google.com/patent/US10366776B2/en,https://patentimages.storage.googleapis.com/98/ce/39/67265a509f4628/US10366776-20190730-D00000.png
US-10311920-B2,Apparatus and method for controlling memory device ,SK Hynix Inc.,Tae-Kyu RYU,2016-12-05,2017-07-17,2019-06-04,2019-06-04,https://patents.google.com/patent/US10311920B2/en,https://patentimages.storage.googleapis.com/2d/82/0a/beb793e238c8b3/US10311920-20190604-D00000.png
US-10657049-B2,Memory system and operating method thereof ,SK Hynix Inc.,Dong-Sop LEE,2016-10-17,2017-06-14,2020-05-19,2020-05-19,https://patents.google.com/patent/US10657049B2/en,https://patentimages.storage.googleapis.com/c1/3b/b2/527af3a7ede9bf/US10657049-20200519-D00000.png
US-10466902-B2,Memory system and operation method for the same ,SK Hynix Inc.,"Woong-Sik Shin, Jeong-Ho JEON",2016-07-18,2017-03-16,2019-11-05,2019-11-05,https://patents.google.com/patent/US10466902B2/en,https://patentimages.storage.googleapis.com/a1/d0/65/5db63e77c0331f/US10466902-20191105-D00000.png
US-9583167-B2,Low power memory cell with high sensing margin ,Globalfoundries Singapore Pte. Ltd.,"Tze Ho Simon Chan, Yang Hong, Yong Wee Francis POH",2015-04-29,2015-04-29,2017-02-28,2017-02-28,https://patents.google.com/patent/US9583167B2/en,https://patentimages.storage.googleapis.com/1d/cb/c4/0127c6a0d94a15/US09583167-20170228-D00000.png
US-10593417-B2,Memory system and operating method for the same ,SK Hynix Inc.,Jee-Yul Kim,2016-08-19,2017-03-17,2020-03-17,2020-03-17,https://patents.google.com/patent/US10593417B2/en,https://patentimages.storage.googleapis.com/e9/74/20/cbbba95302b962/US10593417-20200317-D00000.png
US-11580033-B2,Storage device and method of operating the same ,SK Hynix Inc.,Kwang Su Kim,2018-01-31,2020-06-01,2023-02-14,2023-02-14,https://patents.google.com/patent/US11580033B2/en,https://patentimages.storage.googleapis.com/c6/ea/52/11379c25da0d38/US11580033-20230214-D00000.png
US-RE49683-E,"Memory controller, storage device and method for adjusting a data input/output speed of the controller based on internal and external temperature information ",SK Hynix Inc.,"Soong Sun SHIN, Sang Hyun Kim",2017-05-30,2020-04-01,2023-10-03,2023-10-03,https://patents.google.com/patent/USRE49683E1/en,https://patentimages.storage.googleapis.com/54/fb/b6/8b8f0389e1f18f/USRE049683-20231003-D00000.png
US-10942800-B2,"Storage device, computing system and debugging method thereof ","Samsung Electronics Co., Ltd.","Dukyoung Yun, Chul-woo Lee",2017-10-12,2018-09-24,2021-03-09,2021-03-09,https://patents.google.com/patent/US10942800B2/en,https://patentimages.storage.googleapis.com/3a/fc/2a/9b07c97c820763/US10942800-20210309-D00000.png
US-11086720-B2,Memory system and operating method thereof ,SK Hynix Inc.,"Yong-Tae Kim, Soong-Sun SHIN, Duck-Hoi KOO",2017-03-29,2019-08-06,2021-08-10,2021-08-10,https://patents.google.com/patent/US11086720B2/en,https://patentimages.storage.googleapis.com/cc/28/44/0dc60b29132b3e/US11086720-20210810-D00000.png
US-10170185-B2,Hybrid memory and MTJ based MRAM bit-cell and array ,Intel Corporation,"Sasikanth Manipatruni, Ian A. Young",2013-12-24,2013-12-24,2019-01-01,2019-01-01,https://patents.google.com/patent/US10170185B2/en,https://patentimages.storage.googleapis.com/28/a5/3f/8a87d17827600b/US10170185-20190101-D00000.png
US-10861581-B2,Memory system for accessing recovered super block and operating method thereof ,SK Hynix Inc.,Soo-Jin Park,2017-06-19,2018-06-01,2020-12-08,2020-12-08,https://patents.google.com/patent/US10861581B2/en,https://patentimages.storage.googleapis.com/81/17/fe/74bcba24551036/US10861581-20201208-D00000.png
US-11730069-B2,Memory cell structures ,"Micron Technology, Inc.","Scott E. Sills, D. V. Nirmal Ramaswamy",2013-05-22,2020-07-13,2023-08-15,2023-08-15,https://patents.google.com/patent/US11730069B2/en,https://patentimages.storage.googleapis.com/f9/90/a2/014710ce2017b3/US11730069-20230815-D00000.png
US-10325633-B2,Storage device and data training method thereof ,"Samsung Electronics Co., Ltd.","Chulseung Lee, Choongeui Lee, Soon Suk Hwang, Kyuwook Han",2017-09-08,2018-04-25,2019-06-18,2019-06-18,https://patents.google.com/patent/US10325633B2/en,https://patentimages.storage.googleapis.com/2b/99/0e/4f44e53fa1bb0f/US10325633-20190618-D00000.png
US-10623386-B1,Secret sharing data protection in a storage system ,"Pure Storage, Inc.","Andrew Bernat, Damian Yurzola, Timothy Brennan, Ethan MILLER, John Colgrove",2012-09-26,2018-10-10,2020-04-14,2020-04-14,https://patents.google.com/patent/US10623386B1/en,https://patentimages.storage.googleapis.com/61/c1/17/cf8bc8b58d8099/US10623386-20200414-D00000.png
US-11221915-B2,Memory controller and method of operating the same ,SK Hynix Inc.,Yeong Dong GIM,2018-01-31,2020-09-04,2022-01-11,2022-01-11,https://patents.google.com/patent/US11221915B2/en,https://patentimages.storage.googleapis.com/a6/bf/02/4c6f9a4d1e4fb0/US11221915-20220111-D00000.png
US-10394487-B2,Memory system and operating method thereof ,SK Hynix Inc.,Jong-Min Lee,2016-07-21,2017-02-22,2019-08-27,2019-08-27,https://patents.google.com/patent/US10394487B2/en,https://patentimages.storage.googleapis.com/fe/5b/01/cb5e61fd357d3e/US10394487-20190827-D00000.png
US-11561914-B2,Storage device and interrupt generation method thereof ,"Samsung Electronics Co., Ltd.","Hyunseok Cha, Sarath Kumar Kunnumpurathu Sivan, Jungsoo Ryoo",2015-09-14,2020-10-15,2023-01-24,2023-01-24,https://patents.google.com/patent/US11561914B2/en,https://patentimages.storage.googleapis.com/0b/30/35/b32e10da1c33e1/US11561914-20230124-D00000.png
US-8482966-B2,Magnetic element utilizing protective sidewall passivation ,Qualcomm Incorporated,"Seung H. Kang, Sei Seung Yoon",2008-09-24,2008-09-24,2013-07-09,2013-07-09,https://patents.google.com/patent/US8482966B2/en,https://patentimages.storage.googleapis.com/fb/7c/e7/0bb41fe83cfa5e/US08482966-20130709-D00000.png
US-7596015-B2,Magnetoresistive element and magnetic memory ,Kabushiki Kaisha Toshiba,"Eiji Kitagawa, Toshihiko Nagase, Masatoshi Yoshikawa, Katsuya Nishiyama, Tatsuya Kishi, Hiroaki Yoda",2006-10-13,2007-08-01,2009-09-29,2009-09-29,https://patents.google.com/patent/US7596015B2/en,https://patentimages.storage.googleapis.com/ad/5d/ef/089d951656e8cf/US07596015-20090929-D00000.png
US-8107280-B2,Word line voltage control in STT-MRAM ,Qualcomm Incorporated,"Sei Seung Yoon, Mehdi Hamidi Sani, Seung H. Kang",2008-11-05,2008-11-05,2012-01-31,2012-01-31,https://patents.google.com/patent/US8107280B2/en,https://patentimages.storage.googleapis.com/e6/6e/17/4840da56e79739/US08107280-20120131-D00000.png
US-8223533-B2,Magnetoresistive effect device and magnetic memory ,Kabushiki Kaisha Toshiba,"Jyunichi OZEKI, Naoharu Shimomura, Sumio Ikegawa, Tadashi Kai, Masahiko Nakayama, Hisanori Aikawa, Tatsuya Kishi, Hiroaki Yoda, Eiji Kitagawa, Masatoshi Yoshikawa",2008-09-26,2009-09-10,2012-07-17,2012-07-17,https://patents.google.com/patent/US8223533B2/en,https://patentimages.storage.googleapis.com/97/d3/68/13bb12fef12e65/US08223533-20120717-D00000.png
US-8143683-B2,In-situ formed capping layer in MTJ devices ,"Taiwan Semiconductor Manufacturing Co., Ltd.","Yung-Hung Wang, Yu-Jen Wang, Mark Juang, Chia-Shiung Tsai",2008-02-18,2010-04-08,2012-03-27,2012-03-27,https://patents.google.com/patent/US8143683B2/en,https://patentimages.storage.googleapis.com/9c/72/b3/0e1b14a6a5d93f/US08143683-20120327-D00000.png
US-8338004-B2,Magnetic tunnel junction structure having free layer with oblique magnetization ,Korea Institute Of Science And Technology,"Kyung Ho Shin, Byoung Chul Min",2008-10-30,2009-10-29,2012-12-25,2012-12-25,https://patents.google.com/patent/US8338004B2/en,https://patentimages.storage.googleapis.com/44/c6/0a/0438868d48ab5c/US08338004-20121225-D00000.png
US-9882125-B2,Selector device for a non-volatile memory cell ,Globalfoundries Singapore Pte. Ltd.,"Eng Huat Toh, Kiok Boone Elgin Quek",2015-02-11,2016-02-10,2018-01-30,2018-01-30,https://patents.google.com/patent/US9882125B2/en,https://patentimages.storage.googleapis.com/98/2c/fe/1a9d20acee23ca/US09882125-20180130-D00000.png
US-10522594-B2,Resistive memory with a plurality of resistive random access memory cells each comprising a transistor and a resistive element ,International Business Machines Corporation,"Peng Xu, Kangguo Cheng, Juntao Li, ChoongHyun Lee",2017-12-21,2019-02-05,2019-12-31,2019-12-31,https://patents.google.com/patent/US10522594B2/en,https://patentimages.storage.googleapis.com/5a/5f/53/1df5c0274b3977/US10522594-20191231-D00000.png
US-9780042-B2,Tunable composite interposer ,Invensas Corporation,"Charles G. Woychik, Cyprian Emeka Uzoh, Hiroaki Sato",2012-09-13,2016-06-02,2017-10-03,2017-10-03,https://patents.google.com/patent/US9780042B2/en,https://patentimages.storage.googleapis.com/0f/7a/50/e7bce6cc4d9638/US09780042-20171003-D00000.png
US-9602074-B2,Mechanical resonating structures including a temperature compensation structure ,"Analog Devices, Inc.","David M. Chen, Jan H. Kuypers, Alexei Gaidarzhy, Guiti Zolfagharkhani",2008-12-17,2014-12-09,2017-03-21,2017-03-21,https://patents.google.com/patent/US9602074B2/en,https://patentimages.storage.googleapis.com/ad/76/88/55a66b48f6016d/US09602074-20170321-D00000.png
US-9762202-B2,Method of manufacturing a mechanical resonating structure ,"Analog Devices, Inc.","Florian Thalmayr, Jan H. Kuypers, Klaus Juergen Schoepf",2008-12-17,2014-02-11,2017-09-12,2017-09-12,https://patents.google.com/patent/US9762202B2/en,https://patentimages.storage.googleapis.com/0a/f0/cb/8dafbee4e73f88/US09762202-20170912-D00000.png
US-8958234-B2,Selector type electronic device functioning by ionic conduction ,Commissariat A L'energie Atomique Et Aux Energies Alternatives,Jean-François NODIN,2011-04-04,2012-04-03,2015-02-17,2015-02-17,https://patents.google.com/patent/US8958234B2/en,https://patentimages.storage.googleapis.com/43/eb/eb/de22a5d9c2dd41/US08958234-20150217-D00000.png
US-10580628-B2,Differentially pumped reactive gas injector ,Lam Research Corporation,"Ivan L. Berry, III, Thorsten Lill, Kenneth Reese Reynolds",2014-08-12,2017-10-25,2020-03-03,2020-03-03,https://patents.google.com/patent/US10580628B2/en,https://patentimages.storage.googleapis.com/d7/65/96/339559ffd12e3a/US10580628-20200303-D00000.png
US-10916586-B2,Three dimensional memory array with select device ,"Micron Technology, Inc.","D. V. Nirmal Ramaswamy, Scott E. Sills, Gurtej S. Sandhu",2013-06-11,2018-09-07,2021-02-09,2021-02-09,https://patents.google.com/patent/US10916586B2/en,https://patentimages.storage.googleapis.com/7b/d3/4a/9f6d5e8e6f4597/US10916586-20210209-D00000.png
US-10754572-B2,Migrating control of a multi-path logical device from a current MPIO driver to a target MPIO driver ,EMC IP Holding Company LLC,"Kundan Kumar, Shubham Sharma, Kurumurthy Gokam",2018-10-09,2018-10-09,2020-08-25,2020-08-25,https://patents.google.com/patent/US10754572B2/en,https://patentimages.storage.googleapis.com/dc/7a/d6/21cd69febe68d3/US10754572-20200825-D00000.png
US-11316103-B2,Combined physical and chemical etch to reduce magnetic tunnel junction (MTJ) sidewall damage ,"Taiwan Semiconductor Manufacturing Company, Ltd.","Dongna Shen, Yu-Jen Wang, Ru-Ying Tong, Vignesh SUNDAR, Sahil Patel",2017-05-15,2019-12-27,2022-04-26,2022-04-26,https://patents.google.com/patent/US11316103B2/en,https://patentimages.storage.googleapis.com/ff/86/14/e2b7263909b617/US11316103-20220426-D00000.png
US-8564079-B2,STT MRAM magnetic tunnel junction architecture and integration ,Qualcomm Incorporated,"Seung H. Kang, Xia Li, Shiqun Gu, Kangho Lee, Xiaochun Zhu",2008-04-21,2009-01-19,2013-10-22,2013-10-22,https://patents.google.com/patent/US8564079B2/en,https://patentimages.storage.googleapis.com/87/5d/38/cc245f28fd4bff/US08564079-20131022-D00000.png
US-7443718-B2,Magnetic memory device ,"Hitachi, Ltd.","Kenchi Ito, Hiromasa Takahashi, Takayuki Kawahara, Riichiro Takemura",2006-05-04,2006-11-30,2008-10-28,2008-10-28,https://patents.google.com/patent/US7443718B2/en,https://patentimages.storage.googleapis.com/7f/a9/59/eb4176b23ac54e/US07443718-20081028-D00000.png
US-10608167-B2,Spin logic with magnetic insulators switched by spin orbit coupling ,Intel Corporation,"Dmitri E. Nikonov, Sasikanth Manipatruni, Anurag Chaudhry, Ian A. Young",2015-09-10,2015-09-10,2020-03-31,2020-03-31,https://patents.google.com/patent/US10608167B2/en,https://patentimages.storage.googleapis.com/17/76/0d/11de1db5744e05/US10608167-20200331-D00000.png
US-7919794-B2,Memory cell and method of forming a magnetic tunnel junction (MTJ) of a memory cell ,"Qualcomm, Incorporated","Shiqun Gu, Seung H. Kang, Matt Nowak",2008-01-08,2008-01-08,2011-04-05,2011-04-05,https://patents.google.com/patent/US7919794B2/en,https://patentimages.storage.googleapis.com/8e/78/1e/cfb69e32d03773/US07919794-20110405-D00000.png
US-8334213-B2,Bottom electrode etching process in MRAM cell ,"Magic Technologies, Inc.",Guomin Mao,2009-06-05,2009-06-05,2012-12-18,2012-12-18,https://patents.google.com/patent/US8334213B2/en,https://patentimages.storage.googleapis.com/99/ad/f4/5f89f608e53f4c/US08334213-20121218-D00000.png
US-7432574-B2,Magnetic recording element and magnetic memory ,Kabushiki Kaisha Toshiba,"Shiho Nakamura, Hirofumi Morise",2006-03-29,2007-03-20,2008-10-07,2008-10-07,https://patents.google.com/patent/US7432574B2/en,https://patentimages.storage.googleapis.com/f2/fe/78/237a370e66ead7/US07432574-20081007-D00000.png
US-7881097-B2,Storage element and memory ,Sony Corporation,"Masanori Hosomi, Hiroyuki Ohmori, Minoru Ikarashi, Tetsuya Yamamoto, Yutaka Higo, Kazutaka Yamane, Yuki Oishi, Hiroshi Kano",2006-12-26,2007-11-15,2011-02-01,2011-02-01,https://patents.google.com/patent/US7881097B2/en,https://patentimages.storage.googleapis.com/20/93/65/63b6f5b23102f6/US07881097-20110201-D00000.png
US-7869272-B2,Memory device and memory for retaining information based on amagnetization state of a magnetic material ,Sony Corporation,"Kazutaka Yamane, Masanori Hosomi, Hiroyuki Ohmori, Tetsuya Yamamoto, Yutaka Higo, Yuki Oishi, Hiroshi Kano",2007-03-15,2009-07-21,2011-01-11,2011-01-11,https://patents.google.com/patent/US7869272B2/en,https://patentimages.storage.googleapis.com/4a/92/f7/ed90686e71c4e1/US07869272-20110111-D00000.png
US-10777213-B2,Audio bandwidth selection ,Qualcomm Incorporated,"Venkatraman S. Atti, Venkata Subrahmanyam Chandra Sekhar Chebiyyam, Vivek Rajendran",2015-04-05,2018-08-03,2020-09-15,2020-09-15,https://patents.google.com/patent/US10777213B2/en,https://patentimages.storage.googleapis.com/30/b4/be/fbea3fefb84fcb/US10777213-20200915-D00000.png
US-10976943-B2,Apparatuses and methods to change data category values ,"Micron Technology, Inc.",Jeremiah J. Willcock,2016-09-29,2020-07-27,2021-04-13,2021-04-13,https://patents.google.com/patent/US10976943B2/en,https://patentimages.storage.googleapis.com/62/60/8e/56b9203721503f/US10976943-20210413-D00000.png
US-9697876-B1,Vertical bit vector shift in memory ,"Micron Technology, Inc.","Sanjay Tiwari, Kyle B. Wheeler",2016-03-01,2016-03-01,2017-07-04,2017-07-04,https://patents.google.com/patent/US9697876B1/en,https://patentimages.storage.googleapis.com/34/a4/df/58ac7103c2a364/US09697876-20170704-D00000.png
US-8793467-B2,Variable length encoding in a storage system ,"Pure Storage, Inc.","John Colgrove, John Hayes, Ethan MILLER",2011-09-30,2011-09-30,2014-07-29,2014-07-29,https://patents.google.com/patent/US8793467B2/en,https://patentimages.storage.googleapis.com/03/05/0f/5f00458f3cd22b/US08793467-20140729-D00000.png
US-9734070-B2,System and method for a shared cache with adaptive partitioning ,Qualcomm Incorporated,"Alain Artieri, Subbarao Palacharla, Laurent Moll, Raghu Sankuratri, Kedar Bhole, Vinod Chamarty",2015-10-23,2015-10-23,2017-08-15,2017-08-15,https://patents.google.com/patent/US9734070B2/en,https://patentimages.storage.googleapis.com/03/68/db/5d7fe4012cfa32/US09734070-20170815-D00000.png
US-9208018-B1,Systems and methods for reclaiming memory for solid-state memory ,"Pmc-Sierra, Inc.","Philip Lyon Northcott, Peter Graumann, Stephen Bates",2013-03-15,2013-03-15,2015-12-08,2015-12-08,https://patents.google.com/patent/US9208018B1/en,https://patentimages.storage.googleapis.com/e9/c2/05/6cee9de8698859/US09208018-20151208-D00000.png
